,electricity-load-nyiso-dunwod,electricity-load-nyiso-genese,electricity-load-nyiso-north,electricity-load-nyiso-west,electricity-load-nyiso-capitl,electricity-load-nyiso-nyc,electricity-load-nyiso-overall,electricity-load-nyiso-centrl,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil,electricity-load-nyiso-millwd,electricity-load-nyiso-mhk_valley
592,803.741,1190.1313,609.7412,1661.1289,1322.1835,6672.1016,19385.8529,1793.8904,1172.4597,2939.857,387.1553,837.6442
593,797.3391,1193.3085,597.0638,1655.2124,1323.7915,6710.05,19437.241400000003,1788.1255,1161.1692,2969.4182,401.0183,836.2893
594,794.1867,1185.1207,588.8571,1663.233,1319.2357,6674.3223,19518.156300000002,1821.452,1177.1345,2989.287,387.853,835.7389
595,812.0284,1186.2944,592.3859,1675.9847,1347.3372,6717.658,19594.6654,1836.6193,1151.145,3001.274,396.1904,843.2364
596,806.2841,1185.2434,590.5651,1664.1906,1328.2087,6738.216,19623.217900000003,1818.7329,1172.0095,3018.2483,407.909,846.592
597,816.0774,1175.3577,592.213,1661.8062,1340.2363,6757.914,19660.8556,1830.1243,1176.8193,3043.4941,407.8414,845.5269
598,811.7384,1188.6062,586.9,1653.0602,1346.4712,6775.441,19703.2092,1824.7236,1200.8997,3053.1392,406.3917,837.1777
599,814.5663,1179.88,589.0914,1662.4626,1352.079,6775.698,19741.2909,1830.5026,1182.1185,3075.3525,409.1183,838.9669
600,818.3548,1185.1718,589.3817,1678.0728,1351.6201,6791.2734,19830.797,1835.685,1206.7542,3086.2734,415.1057,841.9768
601,819.4165,1180.449,591.3638,1668.8098,1348.703,6803.3643,19847.412399999997,1842.4427,1203.4061,3101.5317,417.6128,848.3938
602,808.6957,1188.3864,584.4152,1684.7512,1363.9468,6821.339,19876.067699999996,1795.4576,1210.0244,3128.9768,412.5609,839.5639
603,822.547,1183.0713,552.2911,1701.7985,1377.4912,6836.004,19953.2696,1811.2903,1237.2367,3151.747,412.9185,877.4136
604,810.6394,1190.6069,602.5385,1682.1936,1372.4883,6845.4375,20041.8984,1852.7559,1245.9385,3148.297,412.5247,825.442
605,841.705,1183.4885,608.5211,1702.143,1378.9236,6837.372,20096.063700000002,1856.925,1232.8074,3176.5476,413.0144,814.6222
606,826.1099,1175.2317,601.4636,1709.2734,1375.7261,6867.408,20144.4511,1855.6558,1257.6453,3199.0627,414.1154,827.9345
607,825.8299,1184.1775,604.4702,1687.7141,1385.5885,6902.961,20085.012700000003,1851.7931,1239.2601,3212.334,402.1784,836.8044
608,827.5094,1174.567,602.692,1705.6892,1402.3184,6902.5127,20213.8552,1876.544,1252.0957,3229.2524,408.0054,828.3003
609,836.1708,1188.0642,637.4397,1682.0853,1390.8225,6853.183,20294.7136,1881.6241,1284.3086,3236.523,408.987,833.2123
610,843.0579,1197.8196,583.3408,1677.4308,1417.5498,6898.22,20255.627100000005,1866.8668,1255.3818,3260.5425,424.3678,840.749
611,843.6712,1202.8635,592.8574,1678.2305,1410.9917,6908.589,20269.1859,1862.8856,1262.9592,3267.742,412.0826,817.1039
612,840.3259,1195.6272,590.7289,1700.634,1421.8196,6887.907,20330.948900000003,1826.3514,1297.5505,3272.7114,410.3507,810.566
613,838.3328,1179.9286,587.1575,1707.9917,1442.3694,6921.1436,20383.6735,1823.1716,1290.9576,3290.058,425.3969,819.0579
614,849.1893,1201.6965,574.4443,1711.213,1443.1431,6966.2764,20401.7535,1812.2568,1301.471,3310.3442,419.4166,820.0393
615,841.2653,1204.3983,569.3619,1698.762,1449.9346,6968.395,20479.215,1812.8938,1318.9886,3326.1108,430.6005,819.3312
616,851.2356,1202.1768,576.0776,1686.4993,1485.525,6966.4634,20501.7368,1813.098,1297.4873,3350.081,409.3966,826.228
617,851.1906,1210.1176,563.7393,1685.8574,1469.2344,6997.5977,20555.7976,1819.9114,1340.8816,3365.6267,420.9692,831.2002
618,848.2974,1197.6877,580.5267,1700.6426,1489.9492,7003.9766,20645.307699999998,1838.1345,1326.619,3391.2288,429.8179,806.0306
619,862.8297,1209.6143,561.6312,1705.6272,1480.6714,6999.9624,20646.9547,1841.9849,1320.7562,3389.0188,420.1112,824.8056
620,857.5739,1206.4125,571.8868,1716.9526,1484.696,7021.841,20666.3715,1849.6101,1331.9507,3374.736,433.1864,821.7943
621,866.7164,1208.877,567.6178,1691.2777,1496.264,7035.16,20686.8213,1823.8365,1325.4941,3398.9187,437.3318,825.8097
622,867.853,1199.4856,582.2664,1738.8894,1489.877,7008.4297,20769.2984,1818.5392,1332.1978,3409.0613,441.5478,827.5461
623,868.5382,1213.728,572.4775,1729.2615,1500.0979,7043.541,20801.157700000003,1809.863,1344.5217,3429.489,432.0409,831.4346
624,866.2506,1209.2551,570.5396,1732.1721,1482.5896,7061.3496,20831.7385,1851.0494,1339.5647,3430.0632,438.0982,828.7568
625,871.1044,1211.0527,571.3577,1735.7839,1505.9363,7071.993,20893.8538,1829.051,1335.6382,3446.0718,440.9659,818.0581
626,877.3112,1215.7157,574.9282,1740.8745,1502.915,7078.5454,20948.0743,1834.094,1359.1422,3471.0984,448.5233,815.5432
627,871.4638,1215.397,563.7358,1733.9678,1509.2224,7122.627,20951.8644,1843.4781,1349.5844,3481.0234,446.0048,814.9274
628,876.9063,1226.4955,573.2185,1746.446,1515.2079,7113.776,21035.9503,1838.2365,1378.9142,3492.732,429.5204,812.7131
629,892.8729,1218.7856,578.8765,1749.9417,1525.8752,7117.617,21065.8694,1828.0183,1359.6743,3504.0063,440.137,821.5035
630,899.478,1222.3191,581.2081,1773.3075,1520.6943,7129.5933,21118.7457,1844.7594,1353.0303,3549.0957,447.3479,823.1943
631,874.8641,1211.8933,577.3121,1780.2002,1543.8538,7139.573,21178.124,1843.7507,1374.7667,3547.1086,453.1266,840.3016
632,890.0284,1223.1597,572.9561,1771.322,1545.9612,7128.925,21208.7114,1859.6031,1356.7356,3553.8262,444.1045,841.085
633,886.0586,1225.0427,573.0525,1767.9633,1564.7446,7115.782,21181.0255,1810.3619,1366.0674,3577.616,460.2199,825.8062
634,887.311,1220.854,585.8773,1773.9927,1558.5443,7153.8994,21236.747199999998,1799.0048,1404.5479,3595.3386,446.123,814.2122
635,897.0094,1220.062,570.1765,1791.9281,1570.2749,7122.84,21289.652600000005,1831.1903,1377.2366,3590.399,433.2291,828.6263
636,900.5044,1227.2576,581.9692,1791.3022,1578.0166,7141.243,21381.4821,1835.5663,1410.2766,3607.9312,435.6878,833.3904
637,897.5812,1218.2716,571.7059,1785.7606,1602.331,7176.0254,21455.290600000004,1862.9342,1415.8054,3615.9102,446.744,833.6097
638,915.8264,1229.7397,575.7521,1775.9883,1612.7789,7182.503,21380.985800000002,1806.4446,1407.801,3612.8071,456.3752,837.1202
639,899.6867,1226.9958,571.2277,1777.8002,1611.0167,7186.3916,21482.1253,1868.1289,1420.0764,3632.7505,452.6628,819.0497
640,903.8726,1230.0559,572.3174,1790.0701,1608.9003,7166.492,21481.9612,1850.1897,1423.5183,3645.1187,451.2507,837.0367
641,908.8484,1217.1155,577.3429,1808.8684,1608.073,7198.544,21570.503800000002,1880.7887,1436.274,3647.4434,454.2134,841.1437
642,914.0798,1235.2168,587.9691,1796.7424,1625.2305,7164.655,21592.687599999997,1864.8899,1444.0503,3666.3376,436.4604,832.317
643,917.4492,1234.3484,585.8651,1822.0519,1612.0642,7185.161,21609.720599999997,1889.2173,1450.1763,3666.9258,445.0395,835.5363
644,904.6462,1224.6099,579.8072,1827.3846,1619.83,7186.0244,21627.949,1843.7122,1488.7103,3690.7083,442.945,826.1705
645,904.678,1233.8373,570.9878,1815.2195,1624.4348,7163.8496,21695.826399999998,1861.6409,1452.6274,3699.519,466.2072,837.0353
646,920.7405,1242.6938,571.6956,1828.9589,1632.1682,7179.393,21728.916,1851.7189,1453.7035,3717.381,465.4059,846.9603
647,921.6029,1237.3262,573.1329,1817.6372,1638.1283,7213.5767,21745.7978,1878.6382,1477.9067,3709.9658,444.6024,839.1204
648,929.7487,1241.9375,581.083,1789.6475,1645.0817,7196.627,21747.391799999998,1875.6328,1466.7915,3737.6975,471.2163,855.6986
649,901.8847,1237.3035,592.7838,1788.2554,1642.9585,7199.591,21818.932699999998,1886.932,1456.7163,3753.0984,461.2028,852.546
650,930.9163,1233.5038,593.7126,1790.3611,1635.3796,7180.7207,21876.214399999997,1917.6879,1509.7539,3750.8528,461.2251,852.6865
651,920.3481,1240.2037,590.2327,1824.6938,1644.8005,7216.2197,21936.995600000002,1905.7191,1513.2567,3763.8657,448.9262,846.3893
652,920.4265,1236.6152,580.8794,1816.822,1650.592,7210.703,21923.881500000003,1928.1864,1507.6785,3768.1108,448.7478,847.4161
653,925.1097,1242.6063,599.3895,1832.193,1646.8273,7238.4814,21952.294599999997,1906.3882,1490.6487,3762.173,455.1322,851.4921
654,916.3923,1243.4177,595.7678,1806.731,1660.0728,7213.7236,21948.4716,1882.498,1518.7728,3781.8298,450.1035,856.6214
655,932.2438,1250.2727,605.1993,1823.238,1661.7255,7249.052,21964.577500000003,1894.5293,1503.5464,3772.845,457.9552,849.3538
656,925.9089,1249.6768,596.4908,1812.6731,1666.4094,7220.413,21993.0568,1909.5583,1519.3655,3755.178,447.9154,860.1516
657,929.8939,1247.7832,595.579,1821.8693,1675.5591,7220.0034,21978.350599999998,1916.2467,1520.4191,3761.7266,459.7969,855.8661
658,918.865,1252.6177,606.2186,1841.3192,1668.7935,7245.744,21975.2915,1869.8984,1507.1302,3770.851,466.0652,864.6456
659,913.1583,1252.1117,600.6007,1827.0681,1672.6084,7204.6396,22000.4574,1907.6816,1533.4008,3770.9067,436.292,865.557
660,925.0742,1249.9841,597.7086,1811.7639,1670.6348,7214.5938,22032.3882,1925.1053,1524.4851,3771.0503,451.7978,869.0631
661,936.1438,1249.7412,590.2623,1793.4795,1689.1311,7209.1562,22035.2001,1935.8286,1563.9957,3753.1633,458.7376,861.3908
662,917.772,1248.0956,594.3886,1808.9796,1683.5063,7224.6514,21973.137999999995,1934.9121,1524.1757,3743.8774,454.0029,867.1414
663,920.6707,1244.1978,588.0459,1801.3008,1679.7749,7221.698,21985.9064,1937.4319,1543.9072,3736.872,445.3529,872.6403
664,921.079,1254.0747,601.9907,1802.8582,1673.1187,7193.3877,21939.266099999997,1890.6365,1545.6106,3718.645,442.8935,874.8541
665,936.9261,1247.114,585.113,1815.1107,1666.9409,7215.3037,21927.446900000003,1926.8024,1540.5001,3723.4258,435.3721,890.8581
666,914.9271,1252.8176,598.5624,1800.4135,1657.3457,7197.658,21827.3622,1925.9387,1528.3448,3708.2197,439.8243,879.2353
667,913.1807,1248.3909,594.4132,1775.1526,1668.4467,7181.2827,21798.1217,1933.9062,1537.2864,3696.3376,438.0245,883.5836
668,912.15,1254.1168,592.0717,1765.174,1664.6575,7123.4795,21722.839099999997,1927.8605,1525.1042,3677.6614,438.3196,891.0438
669,899.7516,1250.959,597.6746,1764.5048,1656.932,7110.43,21695.783699999996,1929.2805,1503.6973,3659.7666,451.7271,885.3709
670,909.7699,1250.2036,599.6534,1751.7253,1663.6785,7087.078,21637.323599999996,1934.6577,1507.337,3637.7612,438.1043,882.9209
671,892.7412,1241.861,597.5916,1771.3925,1661.5018,7086.101,21627.607000000004,1946.8477,1504.9763,3621.2852,425.9835,885.0412
672,898.9992,1243.7944,588.9932,1761.5565,1650.8164,7078.5405,21560.3895,1938.4215,1508.7234,3599.6265,427.6772,885.2214
673,885.517,1240.0376,595.6804,1722.711,1642.7292,7072.127,21477.3856,1956.8298,1493.4366,3592.6826,421.3902,880.4799
674,905.7493,1228.9082,615.8477,1752.4719,1664.1111,7070.042,21433.482,1878.4636,1475.1613,3580.6194,432.0866,863.3944
675,884.8898,1229.9065,612.8673,1725.7275,1660.2505,7025.659,21354.9837,1894.7467,1479.0363,3549.2837,423.4382,867.3699
676,876.2271,1230.4326,606.0532,1731.4219,1654.7285,7057.528,21368.2639,1888.5328,1495.935,3532.9907,426.0203,871.485
677,897.1434,1230.3367,605.4551,1711.047,1651.3088,7036.13,21306.526099999995,1900.3958,1477.4705,3532.8213,424.8068,872.7739
678,889.8875,1220.3229,599.2175,1715.8651,1647.4392,7033.5205,21286.149499999996,1871.2754,1466.3774,3540.7383,415.4342,881.1859
679,888.1046,1217.1033,596.5132,1701.1467,1648.0442,7010.2227,21221.1629,1905.3763,1460.4524,3513.9128,428.756,877.2789
680,882.1826,1215.5347,598.819,1668.9733,1666.1399,7040.189,21280.1037,1909.7867,1486.7233,3520.1978,417.3566,884.5522
681,883.4542,1214.6692,595.1641,1691.2532,1644.3022,6990.3965,21278.1402,1906.3213,1475.3494,3515.1628,417.3659,894.4954
682,889.9063,1212.7289,581.4059,1662.8644,1647.3809,7028.566,21264.3785,1918.9789,1495.3713,3505.178,425.8341,901.5306
683,894.1172,1213.7163,598.1581,1709.1727,1652.4553,7034.1504,21281.6649,1899.5859,1486.0334,3503.956,410.2076,890.3079
684,887.287,1220.2014,592.8164,1671.5363,1631.367,7018.9883,21130.4325,1872.9667,1466.0006,3469.227,429.835,893.1228
685,869.6563,1224.9166,589.4695,1688.834,1640.2754,7030.7847,21179.339999999997,1864.8324,1467.9305,3466.4456,415.2513,895.4834
686,888.5546,1229.1952,594.9804,1682.6095,1650.2512,7013.703,21158.3187,1895.4282,1449.0259,3465.438,425.1524,895.9255
687,877.7069,1222.1024,599.5422,1698.3861,1640.3384,7037.3467,21162.737800000003,1906.0098,1460.1749,3428.0305,413.8388,890.1594
688,876.2793,1217.1935,607.3529,1694.9998,1618.7859,6992.6055,21120.651700000002,1904.6183,1450.383,3429.3406,400.3716,884.8457
689,892.9279,1209.3252,598.1426,1675.2869,1614.9712,7027.876,21004.5597,1900.8348,1434.4808,3410.037,409.3016,882.9881
690,879.8092,1208.276,603.4526,1670.7482,1604.332,7019.8325,20927.493000000002,1886.2777,1423.3055,3403.0574,403.1685,879.0181
691,875.005,1206.8671,594.3157,1675.3344,1596.3357,6989.3823,20854.8232,1861.2222,1439.3799,3389.1443,413.1436,879.5827
692,859.3453,1197.6731,595.8618,1660.5344,1586.7922,6970.852,20815.568499999998,1873.6085,1412.1157,3372.0435,400.61,880.7007
693,885.0466,1197.1251,592.1308,1651.9148,1589.663,6940.1523,20750.611399999998,1868.9805,1413.7655,3343.6836,404.2354,864.2079
694,878.7708,1190.3961,593.2754,1645.4954,1576.1671,6950.582,20717.206299999998,1879.4863,1422.1914,3321.751,395.6493,867.4923
695,884.8645,1185.9049,583.7358,1644.9658,1572.7034,6946.134,20570.150499999996,1810.483,1386.6938,3292.2373,420.8955,866.0514
696,875.317,1180.3334,584.8097,1638.8962,1554.0594,6940.4375,20582.6042,1849.8937,1388.498,3283.8354,411.3703,870.2335
697,875.9316,1166.376,593.9548,1646.5261,1538.4574,6931.1626,20477.1743,1843.04,1362.0156,3265.6611,413.5718,870.2803
698,874.1242,1173.9673,595.8937,1623.7422,1532.242,6944.743,20420.7298,1828.8015,1371.155,3253.3691,409.1665,855.1876
699,858.9389,1167.3893,595.1658,1634.0299,1531.8708,6903.167,20381.4602,1820.171,1379.3086,3228.3472,407.1849,850.3119
700,862.0508,1160.8167,592.8837,1607.5012,1528.2074,6918.266,20302.8272,1826.2753,1353.0841,3224.9133,411.4051,852.0029
701,854.6775,1153.9199,585.2772,1607.8059,1522.628,6905.63,20272.2015,1826.8369,1369.0002,3208.6914,401.8897,861.915
702,857.2013,1156.885,585.5514,1587.3998,1509.6147,6891.06,20214.5141,1823.0409,1373.3948,3199.447,411.1272,845.5369
703,854.3104,1144.9253,596.1897,1585.6279,1501.5327,6877.036,20106.9786,1805.6251,1334.5391,3184.898,404.4598,847.0494
704,858.6892,1135.4384,587.9978,1575.5442,1498.1562,6868.206,19932.7341,1744.238,1341.884,3147.794,388.8911,834.0192
705,850.1516,1134.6636,593.5886,1586.9912,1488.0193,6843.4424,19898.1406,1717.8612,1314.2617,3137.9006,396.3343,836.6862
706,847.4374,1122.5286,593.191,1578.2479,1476.8667,6828.6196,19819.515299999995,1757.4856,1299.01,3124.5732,392.0682,818.2244
707,835.1332,1121.4993,591.6722,1551.6733,1475.9208,6844.3965,19781.2096,1761.7058,1314.6261,3120.4004,391.1309,812.0029
708,845.1091,1119.6354,590.411,1547.1797,1461.9939,6822.1865,19717.9087,1761.8749,1289.6095,3101.038,393.2432,817.4093
709,835.7775,1111.0466,584.2231,1544.4131,1458.5741,6795.4688,19588.9111,1725.3564,1287.7274,3078.7542,386.923,815.5223
710,837.9129,1090.7269,594.3438,1566.3269,1442.8442,6799.7363,19519.5537,1730.1658,1264.9321,3065.6404,385.6822,818.7343
711,826.0851,1092.4641,583.5718,1536.1118,1443.9497,6758.458,19431.378099999998,1714.4591,1291.2549,3049.1133,375.6328,800.2213
712,820.1237,1099.5573,581.1335,1524.6208,1429.9482,6734.072,19403.7773,1736.1512,1302.3735,3028.8567,373.0486,800.7599
713,816.3446,1087.5344,572.1763,1504.7756,1426.9402,6724.4756,19300.2077,1728.7427,1259.6421,3015.1602,380.1329,799.6589
714,822.7808,1080.8517,582.0453,1504.755,1404.421,6710.983,19137.949900000003,1642.8094,1253.812,3027.0645,376.0863,785.8797
715,818.694,1079.2094,576.6549,1481.5524,1395.825,6702.6636,18982.3074,1642.872,1234.1287,2989.679,376.7008,771.7487
716,825.8165,1076.0604,575.9928,1475.0737,1380.8232,6661.531,18947.6515,1664.1527,1245.5608,2976.9722,362.7788,772.8977
717,815.0412,1064.6683,584.5523,1494.9062,1375.7126,6608.12,18897.3788,1649.677,1237.2262,2950.6692,359.4306,746.869
718,808.1928,1058.5814,571.7617,1468.9398,1379.543,6602.298,18811.1891,1659.6981,1227.2048,2950.7153,355.8732,763.1499
719,799.2229,1056.9773,576.9565,1466.431,1367.1526,6625.4746,18669.456,1605.9979,1219.4764,2930.4473,354.8631,746.0415
720,798.691,1046.0791,571.8176,1459.6991,1359.3188,6576.499,18596.8488,1592.1118,1215.467,2901.5845,358.696,748.1312
721,800.9517,1041.7151,577.0386,1454.0063,1351.1189,6546.4214,18518.3899,1627.1167,1197.3007,2887.293,363.7063,730.7138
722,789.4045,1033.8818,575.6165,1451.4806,1341.7654,6542.992,18437.3366,1613.8884,1194.8075,2872.413,347.6154,735.0793
723,786.4867,1027.9153,576.488,1434.0403,1331.1151,6498.976,18334.6836,1606.857,1176.1936,2853.3188,355.6136,731.3687
724,781.0742,1023.4652,567.1509,1437.7163,1328.6708,6484.302,18235.551600000003,1553.1633,1177.1588,2837.085,340.0737,731.3905
725,781.4341,1017.9701,579.403,1418.7656,1316.491,6460.699,18166.785499999994,1547.1838,1158.6289,2839.0889,345.6238,708.9839
726,780.3779,1011.3069,574.835,1414.0479,1306.6501,6458.243,18059.4652,1574.7836,1156.3646,2828.3997,335.4363,709.4258
727,771.9096,1006.7007,574.2616,1425.0013,1300.4141,6454.2686,18006.337,1554.6505,1140.055,2811.249,342.6075,710.3837
728,784.4819,1006.8886,569.7615,1428.6201,1309.6775,6376.3057,17953.6382,1553.734,1132.2125,2790.6484,336.1171,701.828
729,779.4405,999.6289,576.6548,1407.9812,1294.8771,6356.5317,17870.887199999997,1558.4084,1125.8682,2766.2332,332.896,690.6497
730,772.1077,991.2163,570.0911,1401.3925,1279.2224,6344.71,17747.256800000003,1540.3622,1125.5385,2755.7466,338.8687,697.4979
731,770.3973,985.9345,563.0512,1414.6525,1275.9829,6345.582,17738.5111,1535.429,1108.5492,2745.163,340.9447,698.6415
732,763.1576,984.8519,545.4356,1384.1089,1264.3696,6276.9233,17548.4913,1541.4733,1100.8389,2725.0205,323.3374,695.0512
733,744.7486,976.732,546.933,1378.8678,1260.9069,6307.005,17512.254699999998,1545.6368,1104.0295,2701.1704,310.2263,692.2632
734,751.1372,973.5837,551.9243,1381.2384,1259.752,6239.2554,17409.323600000003,1480.0433,1105.5977,2680.929,309.7511,696.5315
735,746.2966,971.1923,534.8212,1370.917,1252.5089,6244.3516,17318.8566,1475.395,1087.3475,2670.1755,316.6838,693.1376
736,745.9825,963.9492,563.6573,1355.9751,1252.8231,6223.676,17091.082400000003,1456.5444,1042.8596,2640.358,320.8369,663.9983
737,730.5765,947.8986,544.6917,1341.163,1245.9297,6200.6953,17043.425600000002,1452.4966,1052.0455,2635.8708,313.9073,674.3381
738,730.0173,942.8865,556.7382,1336.2565,1234.2119,6099.504,17018.1867,1452.176,1076.8363,2632.9421,306.0943,673.5308
739,724.9211,937.6277,559.6811,1336.9777,1219.9727,6105.067,16836.519,1432.937,1042.6658,2586.0063,308.4688,654.5321
740,703.3678,939.509,564.9833,1325.0996,1219.5449,6081.593,16819.109,1431.3542,1035.7339,2581.554,297.6263,657.5631
741,725.4327,934.5506,572.8574,1319.3708,1219.9487,6054.282,16771.290200000003,1438.684,1038.5042,2568.143,298.0015,665.1481
742,707.0033,922.9857,558.5624,1312.1296,1216.9124,6040.708,16676.0386,1432.8921,1023.4967,2548.1907,293.2457,664.1609
743,710.4214,918.5527,563.1867,1315.0402,1213.2002,6009.0786,16581.8603,1422.6638,1004.0315,2529.336,299.9676,655.9887
744,698.4154,913.9247,560.8967,1325.8125,1199.1246,5993.041,16515.759599999998,1425.6058,988.5206,2523.108,290.9524,660.4039
745,697.9797,906.4284,551.4508,1302.2231,1188.3542,5961.4775,16457.6631,1429.3469,1022.7191,2504.3184,279.6885,663.427
746,689.7311,919.7795,561.3263,1312.5117,1187.1987,5929.4307,16337.0684,1396.2859,1008.9175,2487.2046,284.547,649.7577
747,675.0725,905.3398,549.9403,1275.7012,1185.7362,5919.9756,16252.771400000001,1404.9015,996.7738,2465.1272,278.6933,654.2504
748,676.6681,898.6771,562.9307,1291.956,1180.6262,5854.467,16195.496700000002,1392.7269,976.7053,2456.5645,283.5795,641.4009
749,669.9006,888.6216,561.9505,1284.0696,1179.098,5859.6396,16093.5288,1396.0403,971.8175,2438.7788,284.0117,633.241
750,667.8578,893.0898,553.0757,1242.5842,1157.6318,5840.429,16011.329999999998,1389.3795,981.6936,2424.4565,276.269,631.6942
751,679.7194,890.7308,555.7758,1283.2012,1152.5217,5788.042,15949.2087,1375.6047,964.7693,2419.808,276.6347,627.9985
752,665.122,889.2352,555.698,1255.4038,1148.4937,5781.7363,15862.1365,1363.6161,959.8746,2408.045,275.5901,626.5769
753,654.1636,881.7148,555.2383,1264.6304,1147.4895,5737.042,15782.116800000002,1367.5624,947.8912,2383.124,273.4076,621.5112
754,652.3667,888.1732,550.2511,1253.9761,1140.6646,5725.4395,15726.9328,1357.0629,965.217,2365.9333,268.2313,618.4633
755,647.791,876.6492,559.5898,1245.0658,1142.4841,5687.1807,15660.559500000001,1356.8165,941.7611,2361.6072,274.1671,606.3629
756,645.1994,874.5881,550.7186,1266.9176,1134.7207,5671.169,15635.6479,1354.5482,941.4609,2336.9658,271.5384,613.0708
757,647.1198,874.2876,553.617,1260.3883,1135.255,5650.8564,15569.540200000001,1348.8452,932.9076,2330.0015,267.4693,605.354
758,641.8807,866.1277,540.8077,1228.9008,1132.6412,5643.999,15462.314499999999,1356.249,933.4802,2311.674,271.9129,604.7527
759,627.4923,865.7363,545.75,1262.3132,1135.8425,5619.534,15456.521400000001,1351.4117,926.9197,2303.9097,260.7869,604.7349
760,632.846,868.079,552.8764,1253.8047,1123.0317,5588.276,15381.136,1330.7697,919.3909,2305.575,266.4047,605.824
761,624.3439,863.2841,515.3076,1268.8503,1120.9438,5566.2705,15377.577,1344.6871,916.5868,2293.5942,261.0827,631.1434
762,632.146,863.7998,542.6256,1239.9833,1126.6836,5531.036,15300.917599999999,1397.6699,871.5505,2277.5588,264.1567,598.5548
763,624.2546,860.9426,545.7717,1252.0315,1118.7139,5529.951,15246.420699999999,1337.5117,896.2661,2276.9185,267.1166,597.8582
764,615.7499,854.145,544.315,1248.8652,1117.707,5494.08,15154.7155,1322.797,894.4067,2257.4385,261.3195,593.5656
765,608.826,856.1769,541.4337,1238.3303,1111.3583,5477.54,15087.762699999997,1318.7399,894.1323,2242.9727,255.1675,600.0106
766,620.1622,849.9188,546.5377,1230.3151,1107.2817,5451.33,15055.7203,1369.2181,880.2004,2239.2644,258.1509,593.1727
767,608.2395,851.0942,544.9416,1233.9097,1108.4441,5409.2783,15001.6525,1371.7273,859.5504,2225.1787,262.7625,592.4382
768,608.2898,843.4014,547.2837,1235.4949,1103.4745,5373.421,14949.9012,1364.6168,865.0574,2208.9902,260.1184,591.3613
769,603.7766,847.4948,548.7158,1228.6338,1101.6576,5343.316,14896.1143,1363.53,858.5924,2192.689,260.8321,581.83
770,607.0548,841.7184,540.8149,1218.4204,1103.7861,5326.326,14827.717499999999,1343.2783,848.291,2191.6023,250.7679,587.6567
771,604.5425,844.9334,544.7856,1226.1321,1095.4238,5305.084,14792.683199999998,1354.8282,851.4113,2177.7742,258.2598,583.8132
772,597.2466,845.3649,543.5297,1205.1263,1090.2173,5296.839,14767.9565,1366.4346,855.4713,2177.5813,256.1179,581.817
773,595.5198,836.4847,538.3738,1217.0059,1094.0028,5258.075,14721.1512,1352.6866,853.7191,2156.1523,245.2492,583.8912
774,592.34,845.7781,530.4149,1208.1313,1099.7024,5250.7764,14660.6306,1308.7207,856.3313,2159.5498,244.3942,591.7642
775,588.4013,832.6072,512.607,1211.5482,1093.6879,5251.2456,14607.5238,1321.3643,848.212,2160.0698,236.4343,582.5949
776,593.3962,832.2504,520.1343,1218.9608,1091.0563,5227.4424,14552.7682,1306.0978,848.7213,2150.4302,232.7168,589.7144
777,586.8343,832.0369,516.8308,1191.8721,1093.4409,5215.002,14529.5916,1340.9719,839.8395,2139.2935,239.1326,583.5842
778,583.7596,834.9533,518.5917,1189.5514,1095.5775,5175.8516,14479.406200000001,1330.0851,826.0988,2123.0178,241.411,579.0863
779,578.4098,831.0349,521.2432,1198.9933,1089.2654,5168.8296,14503.498400000002,1343.925,848.9949,2127.8667,239.6787,582.6263
780,576.1224,825.1593,519.6628,1198.2036,1085.852,5162.6235,14401.7119,1305.694,819.8983,2123.147,245.1384,580.8153
781,574.4022,829.1179,525.5996,1206.8518,1083.2947,5143.7476,14408.724,1318.3362,825.8556,2105.3762,243.402,585.8699
782,570.9381,825.65,521.9468,1197.8269,1080.8079,5123.739,14368.9169,1342.034,831.1718,2098.4487,240.4509,583.3392
783,563.415,825.0189,514.2461,1193.0985,1079.8279,5114.082,14350.213800000001,1349.5815,828.1199,2098.7266,231.7266,587.089
784,562.9092,816.1633,520.5845,1208.7932,1078.134,5083.8257,14314.4869,1356.341,832.9774,2084.8447,230.6056,570.3158
785,569.4208,826.3925,513.9367,1190.3939,1082.8049,5079.8696,14291.305500000002,1347.1536,816.9002,2081.9077,242.1824,583.0284
786,563.7122,822.3194,514.2091,1197.1008,1046.6578,5046.3066,14227.496700000002,1303.8239,858.8284,2081.123,212.9533,573.7797
787,566.2723,821.7933,517.9979,1189.013,1089.177,5050.429,14212.766600000003,1296.0559,812.0086,2076.6226,238.4304,580.9318
788,559.1581,824.2567,515.5082,1196.7253,1076.2386,5031.578,14210.4896,1328.5176,831.7991,2068.9358,228.8163,581.5801
789,552.5759,814.9249,531.295,1212.4028,1073.2612,5005.536,14186.039999999999,1317.2555,797.2333,2065.2676,237.6789,575.6373
790,555.8628,818.1266,518.7834,1206.9795,1079.1741,5005.2207,14182.139000000001,1323.2926,793.8786,2062.1714,234.5147,584.2091
791,559.3366,813.9612,515.1536,1197.6987,1083.5112,5001.6724,14131.0536,1318.8492,803.7127,2050.4382,222.5869,578.6604
792,559.2842,806.8937,517.9034,1217.954,1085.1277,4987.1973,14090.2189,1288.265,789.5953,2049.2847,231.2604,582.31
793,550.8522,812.6295,519.1038,1207.827,1078.2446,4970.7725,14128.470800000001,1324.1376,812.8356,2042.9563,231.5197,578.6625
