,noaa_wind_speed_46061,noaa_wind_direction_46061,noaa_wind_speed_44005,noaa_wind_direction_41008,noaa_wind_direction_44005,noaa_wind_speed_41008
316,0.41,0.016666666666666666,1.9100000000000001,0.7805555555555556,0.26944444444444443,1.25
317,0.33999999999999997,0.07777777777777778,2.08,0.7444444444444445,0.28055555555555556,1.24
318,0.22000000000000003,0.11944444444444445,2.08,0.7777777777777778,0.3111111111111111,1.24
319,0.13,0.18055555555555555,2.02,0.7722222222222223,0.33611111111111114,1.22
320,0.0,0.5444444444444444,1.55,0.7861111111111111,0.38333333333333336,1.1400000000000001
321,0.53,0.375,1.17,0.7472222222222222,0.5472222222222223,1.1199999999999999
322,0.49000000000000005,0.37222222222222223,1.51,0.7666666666666667,0.5777777777777777,1.04
323,0.5700000000000001,0.3,1.41,0.7833333333333333,0.5833333333333334,1.1
324,0.5,0.30277777777777776,1.59,0.7944444444444444,0.5944444444444444,1.0
325,0.47000000000000003,0.3111111111111111,1.44,0.8083333333333333,0.5916666666666667,1.1199999999999999
326,0.45999999999999996,0.31666666666666665,1.41,0.8444444444444444,0.5888888888888889,1.08
327,0.53,0.3416666666666667,1.5,0.8611111111111112,0.6194444444444445,1.15
328,0.42000000000000004,0.3138888888888889,1.4300000000000002,0.8444444444444444,0.6527777777777778,1.2
329,0.41,0.3,1.33,0.8638888888888889,0.6555555555555556,1.22
330,0.39,0.3,1.25,0.8527777777777777,0.6527777777777778,1.1800000000000002
331,0.32999999999999996,0.3527777777777778,1.2,0.8805555555555555,0.6583333333333333,1.06
332,0.32,0.35,1.17,0.875,0.6833333333333333,1.1300000000000001
333,0.27,0.35,1.1300000000000001,0.8805555555555555,0.7055555555555556,1.03
334,0.22000000000000003,0.29444444444444445,1.1,0.9111111111111111,0.75,0.85
335,0.22000000000000003,0.23055555555555557,1.26,0.8861111111111111,0.7611111111111111,0.9199999999999999
336,0.24,0.20833333333333334,1.3199999999999998,0.8722222222222222,0.875,0.8699999999999999
337,0.37,0.31666666666666665,1.1800000000000002,0.8861111111111111,0.8833333333333333,0.78
338,0.39,0.275,1.42,0.8833333333333333,0.8805555555555555,0.62
339,0.32999999999999996,0.25277777777777777,1.4,0.9055555555555556,0.8972222222222223,0.67
340,0.32999999999999996,0.19722222222222222,1.28,0.9,0.8777777777777778,0.8
341,0.44000000000000006,0.15,1.23,0.9194444444444444,0.8388888888888889,0.61
342,0.45999999999999996,0.20833333333333334,1.33,0.9472222222222222,0.8444444444444444,0.5599999999999999
343,0.5,0.25,1.3900000000000001,0.975,0.8333333333333334,0.43
344,0.51,0.25833333333333336,1.52,0.9388888888888889,0.8416666666666667,0.43
345,0.5900000000000001,0.275,1.47,0.9305555555555556,0.8444444444444444,0.3
346,0.5900000000000001,0.25833333333333336,1.48,0.03611111111111111,0.8555555555555555,0.18
347,0.71,0.2611111111111111,1.58,0.1527777777777778,0.8472222222222222,0.18
348,0.72,0.28055555555555556,1.51,0.19722222222222222,0.825,0.18
349,0.64,0.25555555555555554,1.47,0.2611111111111111,0.8277777777777777,0.22000000000000003
350,0.75,0.28055555555555556,1.51,0.25,0.8611111111111112,0.22000000000000003
351,0.61,0.2611111111111111,1.3199999999999998,0.3055555555555556,0.8638888888888889,0.13
352,0.72,0.2611111111111111,1.33,0.2777777777777778,0.8944444444444445,0.22000000000000003
353,0.64,0.2388888888888889,1.21,0.25277777777777777,0.8722222222222222,0.22999999999999998
354,0.67,0.225,1.3,0.2777777777777778,0.8722222222222222,0.22000000000000003
355,0.9400000000000001,0.275,1.21,0.25833333333333336,0.8638888888888889,0.19
356,0.85,0.26944444444444443,0.9400000000000001,0.2111111111111111,0.8222222222222222,0.24
357,0.8300000000000001,0.26666666666666666,0.62,0.20555555555555555,0.8027777777777778,0.25
358,0.82,0.2611111111111111,0.53,0.2,0.7611111111111111,0.26
359,0.97,0.2638888888888889,0.54,0.2611111111111111,0.8222222222222222,0.25
360,0.82,0.2611111111111111,0.48,0.24722222222222223,0.825,0.21000000000000002
361,0.8699999999999999,0.24166666666666667,0.27999999999999997,0.26666666666666666,0.7444444444444445,0.18
362,1.0699999999999998,0.24722222222222223,0.4,0.33055555555555555,0.6888888888888889,0.18
363,1.08,0.23333333333333334,0.4,0.25555555555555554,0.6611111111111111,0.15
364,1.04,0.2361111111111111,0.58,0.058333333333333334,0.6138888888888889,0.06
365,1.3699999999999999,0.24444444444444444,0.82,0.09444444444444444,0.55,0.16
366,1.1400000000000001,0.225,1.17,0.19722222222222222,0.5666666666666667,0.13
367,0.93,0.18888888888888888,1.34,0.08055555555555556,0.5833333333333334,0.06999999999999999
368,0.8800000000000001,0.15833333333333333,1.44,0.15833333333333333,0.5583333333333333,0.06
369,0.75,0.16111111111111112,1.54,0.17777777777777778,0.5777777777777777,0.06
370,0.78,0.2,1.73,0.21666666666666667,0.5833333333333334,0.13
371,1.0699999999999998,0.23333333333333334,1.6199999999999999,0.37222222222222223,0.6055555555555555,0.22999999999999998
372,0.96,0.225,1.5,0.3972222222222222,0.5972222222222222,0.26
373,0.97,0.22777777777777777,1.3800000000000001,0.4027777777777778,0.6111111111111112,0.29
374,0.96,0.2111111111111111,1.3699999999999999,0.4083333333333333,0.625,0.36
375,0.9,0.2222222222222222,1.3699999999999999,0.44166666666666665,0.6416666666666667,0.38
376,0.9199999999999999,0.18611111111111112,1.24,0.3972222222222222,0.6638888888888889,0.22999999999999998
377,0.8099999999999999,0.058333333333333334,1.1800000000000002,0.38055555555555554,0.6777777777777778,0.27999999999999997
378,0.82,0.03888888888888889,1.05,0.36666666666666664,0.6638888888888889,0.32
379,0.78,0.03333333333333333,1.02,0.3972222222222222,0.6611111111111111,0.16
380,0.67,0.025,1.02,0.13055555555555556,0.6638888888888889,0.09
381,0.62,0.016666666666666666,0.95,0.09722222222222222,0.6916666666666667,0.16
382,0.62,0.013888888888888888,0.8099999999999999,0.1527777777777778,0.7388888888888889,0.2
383,0.78,0.013888888888888888,0.5900000000000001,0.19166666666666668,0.7722222222222223,0.2
384,0.63,0.9638888888888889,0.71,0.21388888888888888,0.6416666666666667,0.11000000000000001
385,0.58,0.9388888888888889,0.8,0.3472222222222222,0.675,0.24
386,0.47000000000000003,0.9944444444444445,1.0,0.4444444444444444,0.7888888888888889,0.35
387,0.32999999999999996,0.1111111111111111,0.71,0.46944444444444444,0.7722222222222223,0.35
388,0.4,0.10833333333333334,0.77,0.5055555555555555,0.7944444444444444,0.48
389,0.29,0.1111111111111111,0.78,0.5638888888888889,0.8194444444444444,0.45
390,0.45,0.09444444444444444,0.8400000000000001,0.6027777777777777,0.002777777777777778,0.36
391,0.38,0.16666666666666666,0.8800000000000001,0.6361111111111111,0.9972222222222222,0.35
392,0.15,0.20277777777777778,0.8099999999999999,0.5666666666666667,0.95,0.4
393,0.54,0.31666666666666665,0.75,0.7972222222222223,0.9416666666666667,0.21000000000000002
394,0.63,0.3111111111111111,0.77,0.5722222222222222,0.9361111111111111,0.04
395,0.74,0.2833333333333333,0.78,0.4777777777777778,0.9583333333333334,0.18
396,0.78,0.28055555555555556,0.85,0.5638888888888889,0.9583333333333334,0.26
397,0.8699999999999999,0.3,0.8400000000000001,0.75,0.9861111111111112,0.25
398,0.85,0.28055555555555556,0.8400000000000001,0.8666666666666667,0.008333333333333333,0.22000000000000003
399,0.8099999999999999,0.2611111111111111,1.0,0.9972222222222222,0.011111111111111112,0.26
400,1.1099999999999999,0.26944444444444443,0.9099999999999999,0.019444444444444445,0.030555555555555555,0.25
401,1.09,0.26666666666666666,0.9400000000000001,0.005555555555555556,0.03611111111111111,0.25
402,1.2,0.2777777777777778,0.96,0.24722222222222223,0.041666666666666664,0.39
403,1.21,0.2916666666666667,0.97,0.9777777777777777,0.022222222222222223,0.48
404,1.25,0.28888888888888886,0.99,0.0,0.016666666666666666,0.55
405,1.3,0.29444444444444445,1.01,0.07222222222222222,0.030555555555555555,0.6799999999999999
406,1.3,0.28888888888888886,1.0,0.1,0.03888888888888889,0.77
407,1.29,0.28055555555555556,1.08,0.09444444444444444,0.03333333333333333,0.99
408,1.24,0.2638888888888889,1.02,0.10555555555555556,0.016666666666666666,0.96
409,1.3199999999999998,0.2638888888888889,1.0,0.06666666666666667,0.030555555555555555,1.04
410,1.59,0.26666666666666666,0.9099999999999999,0.06944444444444445,0.03888888888888889,1.0
411,1.7,0.26666666666666666,0.89,0.08055555555555556,0.06388888888888888,1.1400000000000001
412,1.54,0.2611111111111111,0.9400000000000001,0.10555555555555556,0.06111111111111111,1.15
413,1.6800000000000002,0.26666666666666666,0.73,0.07777777777777778,0.075,1.22
414,1.7600000000000002,0.2722222222222222,0.6900000000000001,0.06666666666666667,0.058333333333333334,1.25
415,1.64,0.2611111111111111,0.7,0.1,0.027777777777777776,1.1400000000000001
416,1.41,0.2722222222222222,0.73,0.07777777777777778,0.03333333333333333,1.1
417,1.23,0.3138888888888889,0.58,0.06111111111111111,0.005555555555555556,1.1800000000000002
418,1.04,0.32222222222222224,0.6599999999999999,0.05555555555555555,0.9972222222222222,1.15
419,0.9,0.33611111111111114,0.71,0.05,0.019444444444444445,1.1099999999999999
420,0.72,0.375,0.6900000000000001,0.05,0.008333333333333333,1.15
421,0.86,0.39166666666666666,0.76,0.044444444444444446,0.03888888888888889,1.1400000000000001
422,0.96,0.3972222222222222,0.79,0.075,0.044444444444444446,1.01
423,1.08,0.3888888888888889,0.8,0.03888888888888889,0.07777777777777778,1.06
424,1.1300000000000001,0.3638888888888889,0.76,0.075,0.08611111111111111,0.99
425,1.1300000000000001,0.37777777777777777,0.6900000000000001,0.08055555555555556,0.10555555555555556,0.95
426,1.02,0.3388888888888889,0.67,0.05277777777777778,0.09166666666666666,0.96
427,1.1400000000000001,0.33055555555555555,0.64,0.022222222222222223,0.13055555555555556,1.02
428,1.15,0.3194444444444444,0.65,0.013888888888888888,0.07777777777777778,1.02
429,1.03,0.325,0.5900000000000001,0.016666666666666666,0.08333333333333333,0.96
430,0.9400000000000001,0.3055555555555556,0.8,0.041666666666666664,0.06666666666666667,0.97
431,1.1800000000000002,0.2972222222222222,0.71,0.03611111111111111,0.08611111111111111,0.9800000000000001
432,1.22,0.2916666666666667,0.76,0.030555555555555555,0.08055555555555556,0.96
433,1.1300000000000001,0.30277777777777776,0.82,0.027777777777777776,0.075,0.96
434,1.19,0.3111111111111111,0.82,0.044444444444444446,0.08611111111111111,1.0
435,1.15,0.30833333333333335,0.8099999999999999,0.022222222222222223,0.09444444444444444,0.95
436,1.17,0.30277777777777776,0.7,0.030555555555555555,0.12777777777777777,0.99
437,1.24,0.2972222222222222,0.75,0.044444444444444446,0.05,0.9800000000000001
438,1.3,0.29444444444444445,0.78,0.011111111111111112,0.03333333333333333,0.99
439,1.15,0.3,0.61,0.044444444444444446,0.05,0.9099999999999999
440,1.16,0.2833333333333333,0.76,0.030555555555555555,0.011111111111111112,0.9199999999999999
441,1.1300000000000001,0.2861111111111111,0.65,0.03888888888888889,0.9694444444444444,0.8699999999999999
442,1.08,0.28888888888888886,0.6599999999999999,0.058333333333333334,0.9555555555555556,0.86
443,0.9800000000000001,0.2972222222222222,0.63,0.05555555555555555,0.005555555555555556,0.77
444,1.1400000000000001,0.29444444444444445,0.49000000000000005,0.058333333333333334,0.9944444444444445,0.78
445,1.23,0.3055555555555556,0.22000000000000003,0.05555555555555555,0.9666666666666667,0.6799999999999999
446,0.8400000000000001,0.37222222222222223,0.21000000000000002,0.05,0.9277777777777778,0.6900000000000001
447,0.72,0.325,0.22000000000000003,0.06388888888888888,0.8722222222222222,0.63
448,0.62,0.39444444444444443,0.24,0.05,0.725,0.64
449,0.58,0.40555555555555556,0.27999999999999997,0.027777777777777776,0.6861111111111111,0.52
450,0.5900000000000001,0.4222222222222222,0.45,0.041666666666666664,0.6722222222222223,0.53
451,0.52,0.4166666666666667,0.5599999999999999,0.016666666666666666,0.6555555555555556,0.63
452,0.45,0.3888888888888889,0.8,0.011111111111111112,0.6416666666666667,0.51
453,0.5,0.4,0.89,0.9888888888888889,0.6777777777777778,0.43
454,0.48,0.35,0.96,0.9888888888888889,0.65,0.47000000000000003
455,0.5900000000000001,0.3888888888888889,1.08,0.925,0.6666666666666666,0.45999999999999996
456,0.45999999999999996,0.3277777777777778,1.17,0.9083333333333333,0.6888888888888889,0.4
457,0.36,0.3333333333333333,1.09,0.925,0.6805555555555556,0.41
458,0.44000000000000006,0.35,1.01,0.9333333333333333,0.6972222222222222,0.51
459,0.62,0.2722222222222222,0.8800000000000001,0.9027777777777778,0.7027777777777777,0.48
460,0.38,0.225,0.78,0.9305555555555556,0.7027777777777777,0.36
461,0.64,0.26944444444444443,0.82,0.8333333333333334,0.7083333333333334,0.38
462,0.71,0.29444444444444445,0.85,0.8861111111111111,0.7111111111111111,0.36
463,0.8400000000000001,0.2777777777777778,0.82,0.8,0.7222222222222222,0.32999999999999996
464,0.9,0.2916666666666667,0.8099999999999999,0.8444444444444444,0.7111111111111111,0.41
465,0.9800000000000001,0.28055555555555556,0.8300000000000001,0.8111111111111111,0.7,0.36
466,1.04,0.28055555555555556,0.8400000000000001,0.7472222222222222,0.6833333333333333,0.35
467,1.1400000000000001,0.2861111111111111,0.86,0.7638888888888888,0.6833333333333333,0.5
468,1.29,0.2972222222222222,0.8300000000000001,0.7972222222222223,0.6972222222222222,0.54
469,0.9099999999999999,0.37777777777777777,0.74,0.7972222222222223,0.725,0.62
470,0.9099999999999999,0.35833333333333334,0.74,0.7777777777777778,0.725,0.71
471,1.0,0.34444444444444444,0.62,0.7611111111111111,0.7583333333333333,0.7
472,1.1099999999999999,0.3277777777777778,0.54,0.7694444444444445,0.7,0.76
473,1.17,0.3194444444444444,0.5900000000000001,0.7416666666666667,0.7444444444444445,0.8099999999999999
474,1.16,0.3277777777777778,0.73,0.7638888888888888,0.7333333333333333,0.8400000000000001
475,1.3,0.3416666666666667,0.75,0.7861111111111111,0.775,0.93
476,1.15,0.2972222222222222,0.61,0.7888888888888889,0.8361111111111111,0.9800000000000001
477,1.28,0.3055555555555556,0.6799999999999999,0.8083333333333333,0.875,0.95
478,1.35,0.3111111111111111,0.77,0.8305555555555556,0.8944444444444445,0.9
479,1.48,0.3138888888888889,0.58,0.85,0.975,0.93
480,1.52,0.30277777777777776,0.6,0.8722222222222222,0.9611111111111111,0.8400000000000001
481,1.64,0.2861111111111111,0.62,0.8805555555555555,0.06388888888888888,0.77
482,1.78,0.3111111111111111,0.6799999999999999,0.8805555555555555,0.058333333333333334,0.71
483,1.86,0.30833333333333335,0.64,0.8694444444444445,0.04722222222222222,0.65
484,1.92,0.2972222222222222,0.65,0.8694444444444445,0.030555555555555555,0.58
485,1.8,0.2861111111111111,0.7,0.8916666666666667,0.04722222222222222,0.49000000000000005
486,1.64,0.2916666666666667,0.61,0.875,0.027777777777777776,0.42000000000000004
487,1.6800000000000002,0.28055555555555556,0.52,0.8361111111111111,0.03888888888888889,0.29
488,1.59,0.29444444444444445,0.48,0.75,0.025,0.22000000000000003
489,1.58,0.29444444444444445,0.45,0.7027777777777777,0.05,0.27
490,1.54,0.2833333333333333,0.37,0.5833333333333334,0.075,0.33999999999999997
491,1.1199999999999999,0.3055555555555556,0.15,0.5638888888888889,0.12222222222222222,0.49000000000000005
492,0.75,0.40555555555555556,0.24,0.525,0.18611111111111112,0.51
493,0.97,0.425,0.13,0.55,0.28888888888888886,0.5599999999999999
494,0.9099999999999999,0.3972222222222222,0.25,0.5694444444444444,0.28888888888888886,0.61
495,0.82,0.41944444444444445,0.22000000000000003,0.6,0.375,0.5700000000000001
496,0.96,0.45,0.26,0.6138888888888889,0.34444444444444444,0.62
497,0.89,0.42777777777777776,0.22000000000000003,0.6305555555555555,0.43333333333333335,0.6599999999999999
498,0.9199999999999999,0.42777777777777776,0.76,0.6361111111111111,0.5,0.64
499,0.9099999999999999,0.42777777777777776,0.77,0.6694444444444444,0.6194444444444445,0.5599999999999999
500,0.67,0.4111111111111111,0.78,0.6833333333333333,0.6472222222222223,0.54
501,0.65,0.38055555555555554,0.7,0.6722222222222223,0.6111111111111112,0.55
502,0.6599999999999999,0.35555555555555557,0.61,0.75,0.6361111111111111,0.6
503,0.55,0.37222222222222223,1.03,0.7666666666666667,0.6361111111111111,0.64
504,0.5700000000000001,0.4027777777777778,1.0,0.7611111111111111,0.6583333333333333,0.52
505,0.61,0.3638888888888889,0.93,0.8416666666666667,0.65,0.45
506,0.5700000000000001,0.3472222222222222,0.95,0.85,0.625,0.5900000000000001
507,0.5900000000000001,0.31666666666666665,0.9199999999999999,0.8361111111111111,0.5611111111111111,0.48
508,0.6599999999999999,0.31666666666666665,0.99,0.8027777777777778,0.5333333333333333,0.32999999999999996
509,0.48,0.34444444444444444,1.17,0.8361111111111111,0.5416666666666666,0.18
510,0.5900000000000001,0.32222222222222224,1.01,0.8722222222222222,0.7083333333333334,0.22999999999999998
511,0.24,0.28888888888888886,0.63,0.8805555555555555,0.8111111111111111,0.05
512,0.16,0.6416666666666667,0.8,0.95,0.8277777777777777,0.06999999999999999
513,0.49000000000000005,0.5222222222222223,0.77,0.9777777777777777,0.825,0.11000000000000001
514,0.32999999999999996,0.6083333333333333,0.73,0.06944444444444445,0.8694444444444445,0.02
515,0.72,0.5277777777777778,0.78,0.7388888888888889,0.8694444444444445,0.08
516,0.74,0.5638888888888889,0.51,0.8666666666666667,0.8805555555555555,0.06999999999999999
517,0.44000000000000006,0.5083333333333333,0.52,0.4361111111111111,0.8166666666666667,0.05
518,0.08,0.3611111111111111,0.62,0.06111111111111111,0.7722222222222223,0.13
519,0.13999999999999999,0.36666666666666664,0.76,0.019444444444444445,0.8388888888888889,0.26
520,0.33999999999999997,0.37222222222222223,0.93,0.022222222222222223,0.8194444444444444,0.13
521,0.61,0.35,0.93,0.9027777777777778,0.8222222222222222,0.06
522,0.42000000000000004,0.32222222222222224,0.99,0.7388888888888889,0.9194444444444444,0.05
523,0.49000000000000005,0.35555555555555557,0.76,0.6444444444444445,0.9194444444444444,0.1
524,0.63,0.38333333333333336,0.78,0.8388888888888889,0.9527777777777777,0.27999999999999997
525,0.64,0.37777777777777777,0.6900000000000001,0.8611111111111112,0.975,0.22999999999999998
526,0.5700000000000001,0.3861111111111111,0.8,0.9138888888888889,0.9944444444444445,0.31
527,0.6599999999999999,0.3861111111111111,0.9199999999999999,0.9083333333333333,0.9833333333333333,0.41
528,0.37,0.4,0.9199999999999999,0.8972222222222223,0.9944444444444445,0.38
529,0.36,0.3611111111111111,0.9199999999999999,0.9305555555555556,0.9916666666666667,0.55
530,0.45999999999999996,0.3388888888888889,0.86,0.9472222222222222,0.975,0.63
531,0.4,0.25277777777777777,0.9800000000000001,0.9527777777777777,0.027777777777777776,0.6
532,0.32999999999999996,0.19444444444444445,0.95,0.9916666666666667,0.005555555555555556,0.43
533,0.5599999999999999,0.19444444444444445,0.8400000000000001,0.975,0.9861111111111112,0.58
534,0.52,0.16944444444444445,0.8300000000000001,0.03888888888888889,0.9777777777777777,0.51
535,0.55,0.18055555555555555,0.75,0.075,0.9694444444444444,0.63
536,0.51,0.1638888888888889,0.73,0.09166666666666666,0.9555555555555556,0.72
537,0.49000000000000005,0.14444444444444443,0.8,0.11944444444444445,0.9555555555555556,0.67
538,0.5900000000000001,0.26666666666666666,0.78,0.1361111111111111,0.9305555555555556,0.86
539,0.4,0.11388888888888889,0.79,0.11666666666666667,0.9083333333333333,0.95
540,0.5599999999999999,0.17777777777777778,0.8300000000000001,0.1111111111111111,0.9305555555555556,0.96
541,0.61,0.1527777777777778,0.82,0.12222222222222222,0.9555555555555556,1.05
542,0.47000000000000003,0.2388888888888889,0.8800000000000001,0.12222222222222222,0.9694444444444444,1.1
543,0.55,0.16944444444444445,0.96,0.125,0.9805555555555555,1.16
544,0.52,0.1638888888888889,0.95,0.1111111111111111,0.002777777777777778,1.1099999999999999
545,0.6,0.16111111111111112,0.8699999999999999,0.12222222222222222,0.002777777777777778,1.23
546,0.7,0.16666666666666666,0.8300000000000001,0.11666666666666667,0.016666666666666666,1.17
547,0.73,0.20833333333333334,0.67,0.11388888888888889,0.9972222222222222,1.1
548,0.6599999999999999,0.19166666666666668,0.6,0.1111111111111111,0.975,1.1400000000000001
549,0.99,0.24166666666666667,0.49000000000000005,0.10555555555555556,0.975,1.17
550,1.08,0.24722222222222223,0.5,0.09444444444444444,0.9972222222222222,1.16
551,1.19,0.24166666666666667,0.43,0.08888888888888889,0.008333333333333333,1.21
552,1.26,0.25277777777777777,0.39,0.08611111111111111,0.002777777777777778,1.2
553,1.25,0.26666666666666666,0.32999999999999996,0.07777777777777778,0.016666666666666666,1.23
554,1.3699999999999999,0.275,0.2,0.08888888888888889,0.002777777777777778,1.19
555,1.16,0.26944444444444443,0.16,0.08333333333333333,0.9222222222222223,1.26
556,1.17,0.2638888888888889,0.2,0.07222222222222222,0.9638888888888889,1.24
557,1.17,0.25555555555555554,0.04,0.08333333333333333,0.675,1.22
558,1.09,0.2611111111111111,0.24,0.08333333333333333,0.5888888888888889,1.15
559,1.09,0.2638888888888889,0.35,0.07777777777777778,0.5305555555555556,1.21
560,1.08,0.25277777777777777,0.5,0.06944444444444445,0.5333333333333333,1.25
561,0.9099999999999999,0.23333333333333334,0.54,0.10277777777777777,0.5555555555555556,1.1199999999999999
562,0.8800000000000001,0.2222222222222222,0.74,0.09444444444444444,0.5277777777777778,1.01
563,0.74,0.16944444444444445,0.8699999999999999,0.08333333333333333,0.5722222222222222,1.0699999999999998
564,0.6599999999999999,0.175,1.02,0.08611111111111111,0.575,0.9
565,0.9800000000000001,0.21944444444444444,1.0699999999999998,0.11666666666666667,0.575,0.96
566,0.96,0.2222222222222222,1.09,0.075,0.575,1.01
567,1.0,0.22777777777777777,1.1800000000000002,0.08888888888888889,0.5722222222222222,0.95
568,1.09,0.24722222222222223,1.27,0.09166666666666666,0.6055555555555555,0.95
569,1.3800000000000001,0.25,1.19,0.09722222222222222,0.5777777777777777,0.95
570,1.4300000000000002,0.26944444444444443,1.15,0.10555555555555556,0.6194444444444445,0.86
571,1.35,0.2638888888888889,1.29,0.11388888888888889,0.6527777777777778,0.79
572,1.24,0.26944444444444443,1.27,0.12222222222222222,0.6555555555555556,0.8400000000000001
573,1.1800000000000002,0.2638888888888889,1.2,0.09444444444444444,0.65,0.8400000000000001
574,1.1800000000000002,0.26944444444444443,1.16,0.1,0.6194444444444445,0.8
575,1.1099999999999999,0.26666666666666666,1.1199999999999999,0.1,0.6027777777777777,0.79
576,1.17,0.2611111111111111,1.24,0.08333333333333333,0.7,0.74
577,1.22,0.2611111111111111,0.97,0.08611111111111111,0.6833333333333333,0.6599999999999999
578,1.31,0.2611111111111111,0.89,0.03333333333333333,0.7194444444444444,0.6599999999999999
579,1.25,0.2611111111111111,0.61,0.008333333333333333,0.7055555555555556,0.78
580,1.23,0.25555555555555554,0.58,0.016666666666666666,0.7222222222222222,0.75
581,1.22,0.25555555555555554,0.61,0.03611111111111111,0.7027777777777777,0.72
582,1.31,0.25833333333333336,0.54,0.0,0.7083333333333334,0.72
583,1.31,0.2611111111111111,0.5599999999999999,0.9888888888888889,0.7555555555555555,0.63
584,1.3599999999999999,0.25277777777777777,0.52,0.9694444444444444,0.7416666666666667,0.67
585,1.45,0.25833333333333336,0.4,0.9472222222222222,0.7638888888888888,0.5599999999999999
586,1.45,0.25833333333333336,0.41,0.9,0.7722222222222223,0.62
587,1.41,0.2611111111111111,0.42000000000000004,0.8666666666666667,0.7972222222222223,0.45
588,1.48,0.2611111111111111,0.26,0.8083333333333333,0.9166666666666666,0.42000000000000004
589,1.5,0.26666666666666666,0.26,0.8194444444444444,0.09166666666666666,1.0699999999999998
590,1.51,0.2638888888888889,0.26,0.8388888888888889,0.16944444444444445,0.8699999999999999
591,1.61,0.25555555555555554,0.31,0.8361111111111111,0.23333333333333334,1.01
592,1.55,0.26944444444444443,0.53,0.8361111111111111,0.2833333333333333,1.0
593,1.48,0.26944444444444443,0.58,0.8027777777777778,0.34444444444444444,1.01
594,1.3800000000000001,0.2638888888888889,0.73,0.8305555555555556,0.32222222222222224,1.3599999999999999
595,1.3199999999999998,0.2722222222222222,0.97,0.8527777777777777,0.325,1.42
596,1.1300000000000001,0.25555555555555554,1.3199999999999998,0.8611111111111112,0.3138888888888889,1.49
597,0.8400000000000001,0.24722222222222223,1.3900000000000001,0.8222222222222222,0.31666666666666665,1.46
598,0.77,0.2388888888888889,1.56,0.8222222222222222,0.30833333333333335,1.49
599,0.6799999999999999,0.17777777777777778,1.58,0.8361111111111111,0.2916666666666667,1.54
600,0.58,0.11944444444444445,1.6800000000000002,0.8333333333333334,0.3055555555555556,1.51
601,0.5,0.10277777777777777,1.8399999999999999,0.8388888888888889,0.3138888888888889,1.51
602,0.79,0.06388888888888888,1.8199999999999998,0.8388888888888889,0.28888888888888886,1.4300000000000002
603,0.97,0.04722222222222222,1.95,0.8555555555555555,0.2777777777777778,1.45
604,0.85,0.9972222222222222,2.0,0.8388888888888889,0.2638888888888889,1.4300000000000002
605,0.9,0.04722222222222222,2.15,0.8527777777777777,0.25277777777777777,1.29
606,0.77,0.013888888888888888,2.13,0.85,0.23055555555555557,1.21
607,0.58,0.03611111111111111,2.16,0.8555555555555555,0.22777777777777777,1.05
608,0.58,0.21388888888888888,2.3,0.85,0.23055555555555557,0.96
609,1.03,0.26666666666666666,2.1399999999999997,0.8777777777777778,0.2388888888888889,0.8699999999999999
610,1.1099999999999999,0.29444444444444445,2.18,0.8527777777777777,0.24444444444444444,0.9099999999999999
611,0.9199999999999999,0.28055555555555556,2.12,0.8444444444444444,0.23333333333333334,0.99
612,0.45999999999999996,0.2972222222222222,2.0,0.8416666666666667,0.21666666666666667,0.89
613,0.51,0.33055555555555555,1.83,0.8916666666666667,0.20833333333333334,1.06
614,0.55,0.2777777777777778,1.95,0.8666666666666667,0.19166666666666668,1.0699999999999998
615,0.49000000000000005,0.2777777777777778,1.9300000000000002,0.8694444444444445,0.18055555555555555,1.01
616,0.47000000000000003,0.2777777777777778,1.89,0.8916666666666667,0.04722222222222222,0.9400000000000001
617,0.38,0.30833333333333335,1.8800000000000001,0.9194444444444444,0.019444444444444445,0.8800000000000001
618,0.67,0.2916666666666667,1.7600000000000002,0.8916666666666667,0.005555555555555556,0.8699999999999999
619,0.54,0.3527777777777778,1.69,0.8888888888888888,0.9777777777777777,0.9199999999999999
620,0.5599999999999999,0.33055555555555555,1.58,0.9166666666666666,0.9694444444444444,0.8800000000000001
621,0.58,0.33055555555555555,1.51,0.9055555555555556,0.9305555555555556,0.79
622,0.67,0.30277777777777776,1.4,0.9111111111111111,0.9277777777777778,0.6900000000000001
623,0.75,0.2861111111111111,1.3900000000000001,0.9166666666666666,0.925,0.8400000000000001
624,0.63,0.2777777777777778,1.35,0.925,0.925,0.76
625,0.5700000000000001,0.275,1.42,0.8944444444444445,0.9416666666666667,0.6599999999999999
626,0.49000000000000005,0.30833333333333335,1.41,0.8972222222222223,0.9194444444444444,0.61
627,0.42000000000000004,0.3,1.29,0.8944444444444445,0.9416666666666667,0.58
628,0.37,0.3138888888888889,1.17,0.8555555555555555,0.9194444444444444,0.38
629,0.24,0.3277777777777778,1.16,0.8027777777777778,0.9416666666666667,0.39
630,0.06,0.20277777777777778,1.17,0.7583333333333333,0.925,0.53
631,0.15,0.8666666666666667,1.02,0.6638888888888889,0.8861111111111111,0.47000000000000003
632,0.39,0.925,0.95,0.6166666666666667,0.8833333333333333,0.58
633,0.64,0.022222222222222223,0.8400000000000001,0.6111111111111112,0.8694444444444445,0.71
634,0.72,0.9555555555555556,0.6900000000000001,0.5638888888888889,0.8611111111111112,0.8
635,0.67,0.9527777777777777,0.61,0.5583333333333333,0.8666666666666667,0.9199999999999999
