,c5_cardano,c5_ripple,c5_bitcoin,c5_iota,c5_ethereum
84,9.661910911736868,0.0,-1.7995990367689956,7.843177461025874,0.8204129583191389
85,9.569451016150651,8.230499136515476,15.110943675006638,7.782140442054953,4.434577919280855
86,-4.7732787526576885,-8.230499136515476,-5.04721422932198,0.0,1.4164704705053737
87,-4.796172263492963,-8.298802814695108,-4.276578539947877,-7.782140442054953,-4.426126286949511
88,0.0,0.0,-1.5317926497464214,-7.843177461025874,-1.5136414392727602
89,-14.528100562909913,-8.368249670516605,-9.487941795503502,-7.905179507113303,-10.323362761137105
90,4.866189651173045,0.0,-0.7895776170171303,7.905179507113303,0.9943345607462106
91,4.842624475787943,8.368249670516605,2.4750190526301594,0.0,2.0271257660333504
92,0.0,0.0,1.2660770292495727,7.843177461025874,0.25500891034789674
93,0.0,0.0,-0.44757576738629723,7.782140442054953,-0.15692086425951857
94,0.0,0.0,-0.5867819810118817,0.0,0.4314731387748907
95,0.0,0.0,-0.12357693452031526,-7.782140442054953,1.602229531197736
96,9.615458699441888,0.0,4.592961435624602,15.50418653596526,4.070204060264587
97,0.0,0.0,1.0758307987525768,0.0,2.5573690792261914
98,4.7732787526576885,0.0,0.3532347896198189,0.0,0.02376885437479359
99,4.750602758597779,0.0,2.1167924705005134,0.0,3.2574653818628576
100,9.434032233358607,0.0,3.823394628117967,7.662872745569132,3.300556564676299
101,-4.705891037412471,0.0,-1.7263641415120219,0.0,-1.514538242647177
102,0.0,0.0,-1.147464611876785,0.0,-0.8409678723273828
103,-4.728141195946137,0.0,-0.8116697103232582,-7.662872745569132,-1.0268963769431139
104,-9.523881511255468,0.0,-6.594291955092558,0.0,-5.284601576697241
105,0.0,-8.368249670516605,0.30839450068742735,-7.722046093910308,0.1905318659482873
106,-4.796172263492963,0.0,-2.408003139358698,0.0,-1.6987460668515268
107,0.0,0.0,1.4825341690593632,7.722046093910308,1.6749315687993658
108,0.0,-8.438868645864659,-0.9108804520346894,0.0,-0.8902029535711335
109,4.796172263492963,0.0,0.9880355879049603,0.0,2.782768549710454
110,0.0,0.0,2.69668625309896,0.0,1.1532482273323694
111,4.7732787526576885,8.438868645864659,1.2149828859401168,0.0,1.8243379437135445
112,0.0,0.0,0.03073990962730022,0.0,0.18957468545522715
113,0.0,0.0,-0.968761368369087,0.0,-1.3234643066080025
114,-4.7732787526576885,0.0,0.16921645131878904,0.0,-0.8393887412730692
115,0.0,0.0,-2.1403887046999444,0.0,-1.3501094559214835
116,-4.796172263492963,0.0,-1.1413589578678511,-7.722046093910308,-3.1262812570366805
117,0.0,0.0,-2.2402308308446663,0.0,-0.7852699389186455
118,-4.819286435948925,0.0,0.8503336139037856,0.0,-1.4050451458933821
119,0.0,0.0,-1.6394714058133104,0.0,-0.19342969379977148
120,4.819286435948925,0.0,0.4023833529499825,0.0,0.26731430779545917
121,4.796172263492963,0.0,1.422519335650577,0.0,1.5264509945336613
122,4.7732787526576885,0.0,1.3896396893887868,0.0,1.7494024086518039
123,4.750602758597779,8.368249670516605,5.339829718668625,15.38491883947944,2.0144131424112857
124,4.728141195946137,0.0,0.49100088445993606,0.0,3.2585971560802136
125,0.0,8.298802814695108,4.163802418333944,0.0,3.6409307917529077
126,0.0,0.0,-0.427827103261734,7.6045993852193305,-1.263038677694567
127,-4.728141195946137,0.0,-1.9121780939076416,0.0,-2.489932345237321
128,-4.750602758597779,-8.298802814695108,-4.204330202248457,-7.6045993852193305,-2.2650408330828213
129,0.0,0.0,-1.5542410047455633,0.0,-1.3679789221387182
130,-4.7732787526576885,0.0,-1.6800638984987017,0.0,-1.0364141434311023
131,0.0,0.0,-1.590181353265507,0.0,-2.2365992224022193
132,0.0,0.0,0.617846515689962,0.0,0.20609767150017433
133,0.0,0.0,0.3087801664150902,0.0,0.9171617199972388
134,0.0,0.0,2.37441907478933,0.0,1.5050964965903404
135,4.7732787526576885,0.0,1.3696629539099376,0.0,1.0230379059375991
136,0.0,0.0,1.244918664728175,-7.662872745569132,1.054385194554925
137,-4.7732787526576885,0.0,-3.0458750434791,0.0,-2.895741350706885
138,-4.796172263492963,-8.368249670516605,-6.383279918230983,-7.722046093910308,-5.389888681676894
139,0.0,0.0,0.5425389404772432,0.0,0.9489194783473067
140,0.0,-8.438868645864659,0.7435750811200705,0.0,0.6589255837370729
141,0.0,0.0,0.0774239503643912,0.0,0.7345271540270915
142,0.0,0.0,-1.3170230988234835,0.0,-0.4106602235515311
143,0.0,0.0,0.3875398245672841,0.0,0.8081229829404037
144,-4.819286435948925,0.0,-0.1860003725360002,0.0,-1.3428858414063143
145,0.0,0.0,-0.46515234577782394,0.0,0.30871914412455226
146,4.819286435948925,8.438868645864659,1.1624754283093353,7.722046093910308,1.553019631484858
147,4.796172263492963,0.0,2.4599877802556875,7.662872745569132,3.6633767611911026
148,0.0,0.0,-0.03090569128653442,0.0,0.6506806976340158
149,0.0,0.0,0.6333758370310534,-7.662872745569132,0.30033761198137654
150,0.0,0.0,-0.20078305458446266,0.0,-0.15555930081609404
151,4.7732787526576885,0.0,0.0,0.0,-0.09723685284188832
152,0.0,8.368249670516605,0.5559158857140574,7.662872745569132,1.4899270748683193
153,0.0,0.0,2.4054040647861257,0.0,2.275946437335733
154,0.0,0.0,-0.7703329759897315,0.0,0.3207159958219563
155,0.0,0.0,1.155277048370408,0.0,1.165764514265902
156,0.0,0.0,-0.9241148408200388,0.0,-1.402524774086487
157,0.0,0.0,-1.8353581400369876,0.0,-0.7192339392240683
158,4.750602758597779,0.0,1.1262913039026898,0.0,1.1970016111899895
159,0.0,0.0,0.6782482956969034,0.0,-0.07100507689392543
160,0.0,0.0,-0.15410695052742085,0.0,-0.37877891601237934
161,-4.750602758597779,0.0,-0.3699536058720696,0.0,-2.569149649980318
162,0.0,0.0,-0.6477483261660382,0.0,-0.05179569190477196
163,0.0,0.0,-0.18514804181540967,0.0,1.7035338421992492
164,0.0,0.0,-0.7409351557653281,0.0,-0.2995253945573495
165,0.0,0.0,-1.0660570036816353,0.0,0.6743444518178876
166,-4.7732787526576885,0.0,-0.12367436555177846,0.0,0.11414111515296099
167,0.0,0.0,-0.06184291900717653,0.0,-0.5794547901987244
168,0.0,0.0,0.5255429443168396,0.0,0.21329564472944185
169,-4.796172263492963,0.0,-0.726558848442437,-7.662872745569132,-0.2542363765605842
170,4.796172263492963,0.0,0.6183814064243052,7.662872745569132,0.9153791870267014
171,4.7732787526576885,8.298802814695108,3.4712882467611053,0.0,1.0736944832515292
172,0.0,0.0,0.20019557634805096,0.0,0.7867871759717673
173,0.0,0.0,-0.6931555025257694,0.0,-0.26219361644325545
174,0.0,0.0,0.6161619468475692,0.0,0.6188384943143319
175,0.0,8.230499136515476,1.5387459181874874,7.6045993852193305,1.7191335596344288
176,4.750602758597779,0.0,0.2306078063284076,0.0,0.2701566925225052
177,0.0,0.0,0.1537089984267368,0.0,0.321519977735079
178,0.0,0.0,0.41489632028788037,0.0,0.43710133947388385
179,0.0,0.0,-0.5839775180938886,0.0,-0.8036423645571631
180,0.0,0.0,-2.2160673889102327,0.0,-0.915867848743801
181,0.0,0.0,-1.2332738814184268,0.0,-0.7448949817171524
182,0.0,0.0,0.15424243857160036,0.0,0.3242155782845657
183,0.0,0.0,-0.740580772577232,0.0,0.69316803086258
184,4.728141195946137,0.0,1.4035522967933503,0.0,0.8320253003948892
185,0.0,0.0,0.4160599186307081,0.0,1.3173863678257476
186,0.0,0.0,-0.29276485798254726,0.0,-0.07920834474680305
187,0.0,0.0,0.6008458240958134,0.0,0.11345865888870321
188,-4.728141195946137,0.0,-0.5546140952519636,0.0,-0.6252529587382014
189,0.0,0.0,-0.9404655226298928,0.0,-0.8357083650062123
190,0.0,0.0,1.8492554313761502,0.0,1.7434816638797201
191,4.728141195946137,8.163310639160954,2.4910826020150125,7.547205635382966,2.2679697079474863
192,0.0,0.0,2.1171496969509462,0.0,1.9048782787958771
193,0.0,0.0,-1.5797670445499534,0.0,-1.8002611400643218
194,0.0,0.0,-0.09210223354421032,0.0,0.1430302127082541
195,0.0,0.0,-0.4913552289981453,0.0,0.03842254122719169
196,0.0,0.0,-0.8450812933333509,0.0,-0.5999869933693844
197,0.0,0.0,-0.7842594916764938,0.0,0.21996585278975544
198,4.705891037412471,8.097210232619375,0.8764848906175757,0.0,0.3650792166372412
199,0.0,0.0,-0.3843286210703809,7.490671729157555,0.3436077783062501
200,0.0,8.03217169726426,2.7332070757947804,-7.490671729157555,2.0804652738024743
201,4.683849312426446,0.0,0.5365506057605671,7.490671729157555,0.33426124850120686
202,4.6620131058112975,0.0,0.26050645667055505,0.0,-0.13837486197735416
203,0.0,0.0,2.0510315916180843,0.0,1.1638806836199365
204,0.0,0.0,0.13760521086805966,0.0,0.03189721441958682
205,0.0,0.0,0.5960705373763631,0.0,0.31891619790621917
206,0.0,0.0,2.1978030824793677,0.0,0.12116149247412977
207,0.0,0.0,0.07622590312166722,0.0,1.3148268245349755
208,0.0,0.0,-1.2966312291118811,0.0,-0.32695210867495916
209,0.0,0.0,-0.15265544169960776,0.0,-0.04246915678049845
210,0.0,-8.03217169726426,-2.001941481457834,0.0,-2.9432551849404263
211,-4.6620131058112975,0.0,-1.8986669103960594,0.0,-1.6817957609164296
212,-4.683849312426446,0.0,-2.7932979056131444,-7.490671729157555,-1.862011039545905
213,0.0,0.0,-0.6149588940061221,0.0,-0.9451432745208876
214,0.0,-8.097210232619375,-1.000115481290777,0.0,0.19038349496622686
215,-4.705891037412471,0.0,-1.2631126619689894,0.0,-0.2096377766374644
216,0.0,0.0,-1.372747329331105,-7.547205635382966,-1.2973085881221778
217,0.0,0.0,0.9719148257008783,7.547205635382966,1.1603785591523774
218,4.705891037412471,0.0,1.9256104356445576,7.490671729157555,4.78142987445608
219,0.0,8.097210232619375,4.146707010864702,-7.490671729157555,3.017164391665574
220,4.683849312426446,8.03217169726426,7.3449461717591475,14.925650216675649,5.971279063156544
221,4.6620131058112975,0.0,-0.7914523563104012,0.0,0.44097991091257427
222,0.0,0.0,-1.4170459254182788,0.0,-1.0616350809032156
223,-4.6620131058112975,-8.03217169726426,-1.5717635214296024,0.0,-0.7309246944878396
224,0.0,0.0,-0.41242468106247543,0.0,-0.868931934430293
225,0.0,0.0,1.389345017641972,-7.434978487518094,1.4013345616949664
226,4.6620131058112975,0.0,1.1588546934417536,0.0,1.3592981023866741
227,0.0,0.0,-0.04571881406263856,0.0,-0.05695211278361967
228,0.0,0.0,0.19809976673786878,0.0,0.27629291020639357
229,0.0,0.0,-1.2196982759214734,0.0,-0.44927847266990284
230,-4.6620131058112975,0.0,0.5185535522723512,0.0,0.15821967040938034
231,4.6620131058112975,8.03217169726426,0.8077975763353606,0.0,0.925610700274774
232,0.0,0.0,-1.0975443549305055,0.0,-1.0838303706841543
233,-4.6620131058112975,-8.03217169726426,-0.7018400703091174,0.0,-0.3566134421980678
234,0.0,0.0,0.04578719638266193,-7.490671729157555,-0.1962971607590589
235,0.0,0.0,-0.564855328093472,7.490671729157555,-0.6524899903251935
236,0.0,0.0,-1.5282344228999136,0.0,-1.4754783712050994
237,0.0,0.0,0.749126690945559,0.0,0.42088121302185755
238,-4.683849312426446,0.0,0.045846673450796516,-7.490671729157555,-3.0665451091244904
239,0.0,0.0,-0.07641229019100138,0.0,2.218256496294998
240,0.0,0.0,-2.3104062666989194,0.0,-1.8831898615553655
241,0.0,0.0,3.05899505907837,0.0,2.2704033575046196
242,0.0,0.0,-0.18327606007915165,0.0,0.0761555011067685
243,0.0,0.0,-0.2902558090627281,0.0,0.06557370116206584
244,0.0,-8.097210232619375,0.07639127615220787,0.0,-1.852524779340456
245,0.0,0.0,-0.8406251689084456,0.0,-0.19285973964360892
246,0.0,0.0,-0.45882083851392963,0.0,-0.32646277872299834
247,0.0,0.0,0.3211966898452374,7.490671729157555,0.3752110606219503
248,0.0,0.0,-0.06117236845966545,-7.490671729157555,0.9257661269402888
249,0.0,0.0,0.4128408862852666,0.0,-2.686449472190361
250,0.0,8.097210232619375,0.3973894621813088,7.490671729157555,3.706553221807553
251,0.0,0.0,1.4201402675389545,0.0,1.2155691575298988
252,0.0,0.0,-0.4426230831504654,-7.490671729157555,-0.7947093071634299
253,0.0,-8.097210232619375,-1.5125013386896171,0.0,-0.9731104973216134
254,0.0,0.0,-0.1529051990746666,0.0,-0.45938322788970254
255,0.0,0.0,-0.7342705810915504,0.0,0.5525043298330274
256,0.0,0.0,0.9024650142528117,0.0,1.4084568942434998
257,0.0,0.0,0.4280036751351872,0.0,-0.008453281880065333
258,0.0,0.0,-3.1838385994942655,0.0,-0.5305864161182399
259,-4.705891037412471,0.0,-3.6555249824141356,-7.547205635382966,-6.3422782969573746
260,0.0,0.0,0.2615525466280815,7.547205635382966,1.071888966467668
261,0.0,-8.163310639160954,0.2922425018314243,-7.547205635382966,0.1679102300586237
262,-4.728141195946137,0.0,0.21528194328857353,0.0,0.2847453036283696
263,0.0,0.0,0.09224950422321854,0.0,-0.6971322219269496
264,0.0,0.0,0.33817539327901613,0.0,0.5675194134491903
265,0.0,0.0,0.4609640376020252,0.0,0.5948056647921476
266,0.0,0.0,-0.6607811287758523,0.0,0.39280258778126154
267,0.0,0.0,0.18444796313997358,0.0,1.2008063392604527
268,0.0,8.163310639160954,3.1304213266248553,0.0,2.8329350602925842
269,0.0,0.0,-0.628366956314494,0.0,-0.28758540533272026
270,0.0,-8.163310639160954,-1.0430408651864127,0.0,-0.7680045061388228
271,0.0,0.0,-1.074856149549305,0.0,-0.9973816912606708
272,-4.750602758597779,0.0,0.19970351775191375,0.0,0.07414963611881831
273,0.0,0.0,-0.5684917452927039,0.0,-0.5170433711136866
274,0.0,0.0,0.7220827021592413,0.0,0.6483806602882396
275,0.0,-8.230499136515476,-1.0295101517040166,0.0,0.40026049232801597
276,0.0,0.0,0.13835404822930286,0.0,-0.205404685008034
277,0.0,0.0,-1.3690098353363283,0.0,0.4277024188031646
278,0.0,0.0,0.3385813474014867,0.0,-0.4912381841659226
279,0.0,0.0,1.061171232651759,0.0,0.35363112830600585
280,0.0,0.0,-0.6150345382011437,0.0,-0.19691687524573354
281,0.0,0.0,-0.5846333899862657,7.547205635382966,-0.5994588104567811
282,0.0,0.0,-0.13851587952740374,-7.547205635382966,-2.2909954845745233
283,-4.7732787526576885,0.0,-1.000962547483141,0.0,-0.21876749032344378
284,0.0,0.0,-0.6010588062672468,0.0,0.18903491361015767
285,0.0,0.0,0.524020171353186,0.0,0.8109577387785976
286,0.0,0.0,-0.30821390288656403,0.0,-0.180391832773239
287,4.7732787526576885,0.0,1.724775590817444,0.0,2.818879444641425
288,0.0,0.0,4.697222544005854,7.547205635382966,1.0386490458913613
289,4.750602758597779,8.230499136515476,1.7290320965130377,0.0,4.185951547262448
290,4.728141195946137,0.0,7.64525060384949,7.490671729157555,8.59110372379837
291,4.705891037412471,8.163310639160954,0.30338425364971044,0.0,-1.2365252713389054
292,-4.705891037412471,0.0,-3.646699982804421,-7.490671729157555,-2.2115917717655975
293,-4.728141195946137,0.0,-3.0643771359427774,0.0,-2.9578186585185904
294,-4.750602758597779,-8.163310639160954,-1.5280709553244378,0.0,-0.7124415925882204
295,0.0,0.0,0.32108864615838684,0.0,-0.19974285801617953
296,-4.7732787526576885,-8.230499136515476,-1.2696666154206468,7.490671729157555,-0.8730290347539267
297,0.0,0.0,-0.7809569415894657,0.0,-0.4820702589695429
298,0.0,0.0,-2.0241369829400355,-7.490671729157555,-2.1669211651042133
299,-4.796172263492963,0.0,-0.7831515337729797,0.0,-2.0870395705569535
300,0.0,0.0,-0.9221406610467966,-7.547205635382966,0.30445519669592613
301,0.0,0.0,-0.9537728590112238,7.547205635382966,-0.7655429913247644
302,0.0,0.0,0.47700013983376266,-7.547205635382966,0.6725248484926851
303,0.0,0.0,0.3537563578447589,7.547205635382966,0.14586550591957348
304,4.796172263492963,0.0,0.15376808727523894,0.0,1.094369389136773
305,-4.796172263492963,0.0,-1.4925490734240157,0.0,-3.4667945118289936
306,4.796172263492963,0.0,0.9850246283040178,0.0,3.2492836169494694
307,0.0,8.230499136515476,0.9686868900753325,0.0,1.0533260426636843
308,0.0,0.0,-0.2920448540153302,0.0,0.6453790243831463
309,4.7732787526576885,-8.230499136515476,-0.39977858949350775,0.0,-2.2162755394838314
310,0.0,8.230499136515476,1.7977463873885426,7.490671729157555,4.982884315410047
311,0.0,0.0,1.242703115565746,0.0,1.623972112824049
312,0.0,0.0,0.9348444777897384,0.0,3.175188017770779
313,0.0,0.0,0.0,0.0,1.1272272556252574
314,4.750602758597779,0.0,0.9492751007583138,0.0,1.1238702423597715
315,-4.750602758597779,0.0,-1.071827875201052,-7.490671729157555,-2.0167638518323656
316,4.750602758597779,0.0,0.5207455969175498,0.0,-0.7450364386986621
317,0.0,0.0,0.5051703526532947,0.0,1.0776122413335543
318,0.0,0.0,0.6731637418961327,0.0,-0.12967049073449743
319,0.0,0.0,-0.10706392491374572,0.0,-0.10249341384223953
320,0.0,0.0,-0.5048843845543161,0.0,-0.657043995362983
321,-4.750602758597779,-8.230499136515476,-0.9186251889968844,0.0,-0.3265900883816357
322,0.0,0.0,-0.22978821287506435,0.0,-1.3682314759644214
323,0.0,8.230499136515476,-0.13789827725668147,0.0,-0.8831152514849236
324,0.0,0.0,0.2145002153229143,0.0,0.1531851497329626
325,0.0,-8.230499136515476,0.19913758174880059,0.0,0.6460571859443007
326,4.750602758597779,0.0,-0.4596081155777938,0.0,0.7923183270231675
327,-4.750602758597779,0.0,-0.9812038931522693,0.0,-1.0188103441469138
328,0.0,0.0,-0.03067814029236615,0.0,0.07340580936943297
329,0.0,0.0,-0.46028507801383967,0.0,0.30824557141022524
330,-4.7732787526576885,0.0,-0.7215395202383661,0.0,-0.23274807432608213
331,0.0,0.0,-0.27647221630468266,0.0,0.14259083374599868
332,0.0,0.0,-0.7683796788169275,0.0,-0.23486632649110106
333,0.0,0.0,-0.49207302126342256,-7.547205635382966,-0.08599164627958089
334,0.0,0.0,-0.8155289464666566,0.0,-1.1206646251685015
335,0.0,-8.298802814695108,-0.30791969697565946,0.0,-0.8696949683617277
336,-4.796172263492963,0.0,-0.6777572656228585,0.0,-2.809614300611429
337,4.796172263492963,0.0,0.33893605217235745,0.0,-0.28877457551061525
338,0.0,8.298802814695108,1.5084119900529913,0.0,0.8092013371915527
339,0.0,0.0,-0.07690473813818244,0.0,-0.050555904308566824
340,-4.796172263492963,0.0,0.43059037680541223,0.0,0.777014723407774
341,4.796172263492963,0.0,1.9046747075735766,7.547205635382966,1.1591350490907644
342,4.7732787526576885,0.0,0.06138076022034511,0.0,1.3299816120234027
343,0.0,0.0,0.7669417806991987,0.0,0.898259577646968
344,0.0,0.0,-0.19934828511577507,0.0,0.17200439702355652
345,0.0,0.0,0.09201183892218978,0.0,-0.16571103180285718
346,-4.7732787526576885,0.0,0.16866638595456607,0.0,-0.20350554098513385
347,4.7732787526576885,8.230499136515476,0.8429054682546848,0.0,0.8242562498235202
348,-4.7732787526576885,0.0,0.12254526531251031,0.0,-0.014675467753477278
349,0.0,0.0,-0.3370356217292283,0.0,-0.13628248654822528
350,0.0,0.0,0.18385169348584895,0.0,-0.6397275188792264
351,0.0,0.0,0.8269145839713019,7.490671729157555,0.14895672624879808
352,4.7732787526576885,0.0,0.6732770483249624,-7.490671729157555,0.5557693721202668
353,0.0,0.0,0.107070475418368,7.490671729157555,0.2117402646690607
354,0.0,0.0,0.030589458876420395,0.0,1.108284064588588
355,0.0,0.0,-1.0711882030591369,-7.490671729157555,-0.22616617027415487
356,-4.7732787526576885,0.0,-0.10718195678418851,0.0,-0.14661651011920185
357,0.0,0.0,-0.2909803761940566,0.0,-1.6834403173179453
358,0.0,0.0,-0.015317102310291375,0.0,-0.28119891650931095
359,0.0,0.0,-0.07658903095762071,0.0,-0.4555421397508326
360,0.0,0.0,-0.9041938349255361,0.0,-1.1828589795768494
361,0.0,-8.230499136515476,-0.6288199098326004,0.0,-1.0706109919938172
362,0.0,0.0,0.5674890297141246,0.0,0.21042664078959206
363,0.0,8.230499136515476,-0.874373996295617,0.0,0.6520413330727024
364,0.0,-8.230499136515476,-0.7676246999362775,0.0,-0.9761167739361554
365,0.0,0.0,-1.4601123037937214,0.0,-1.0318484056388115
366,0.0,0.0,-0.3538216621909669,0.0,0.32651617018927936
367,0.0,0.0,0.21538461621639726,7.490671729157555,0.490627033284909
368,0.0,0.0,1.506394775762601,0.0,1.9096778911662113
369,0.0,8.230499136515476,0.3225038613236393,0.0,0.4936513388383901
370,4.7732787526576885,0.0,1.9634919638483552,0.0,1.0201405152092775
371,0.0,0.0,0.015324613626944483,0.0,-0.4112894822446833
372,0.0,0.0,-0.6898402143797284,0.0,-0.8230867897309508
373,0.0,0.0,-0.38345029036827327,0.0,-0.5084685331821674
374,0.0,0.0,0.5367892464309989,7.434978487518094,-0.4855976256985741
375,0.0,0.0,0.5824736901904544,0.0,0.6053841536395339
376,0.0,0.0,0.10726078938932915,0.0,0.13658116357146355
377,0.0,0.0,-0.7050673171506787,0.0,-0.3614554083251278
378,0.0,0.0,-0.44475458715351124,0.0,-0.2922018904591823
379,-4.7732787526576885,-8.230499136515476,0.030679081470225356,0.0,0.04204869660134136
380,4.7732787526576885,8.230499136515476,2.726675606720164,0.0,2.3015694845034886
