,electricity-load-nyiso-centrl,electricity-load-nyiso-north,electricity-load-nyiso-nyc,electricity-load-nyiso-west,electricity-load-nyiso-dunwod,electricity-load-nyiso-genese,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-overall,electricity-load-nyiso-millwd,electricity-load-nyiso-capitl
577,2038.8218,623.2853,8620.376,2001.9427,1040.4602,1328.9924,1413.0422,3709.2925,1052.4039,24029.049799999997,473.5583,1726.8745
578,2038.4403,616.0373,8656.082,1987.5536,1058.321,1327.1877,1457.4307,3709.2056,1057.7323,24118.0843,464.2632,1745.8306
579,2057.263,604.8485,8665.034,2008.0232,1068.034,1331.3805,1481.5527,3751.513,1056.8867,24230.449599999996,476.1755,1729.7385
580,2055.8625,609.3685,8690.421,1998.2324,1054.1815,1335.3688,1487.919,3771.4482,1054.3804,24249.536300000003,457.4025,1734.9515
581,2053.4194,601.495,8717.93,1996.445,1064.5073,1331.1387,1473.0399,3790.7832,1062.0245,24285.8817,469.7918,1725.3069
582,2034.8734,620.3378,8733.412,2009.2561,1054.1066,1347.3868,1458.7595,3800.5425,1056.988,24320.059800000003,480.787,1723.6101
583,2052.923,610.3135,8736.846,2001.704,1051.0533,1338.9952,1501.8115,3812.797,1062.636,24360.0286,469.3446,1721.6045
584,2064.0283,615.3849,8731.037,2034.6376,1064.6382,1347.2336,1528.8748,3812.7202,1053.9539,24460.492899999997,467.9315,1740.0529
585,2086.5225,616.4082,8761.717,2023.192,1084.8503,1341.183,1514.3018,3816.164,1070.5632,24552.284600000003,483.1736,1754.209
586,2054.1523,615.0096,8790.711,2026.4773,1080.7216,1348.5206,1502.7134,3836.992,1084.8799,24554.0937,472.7672,1741.1488
587,2076.3013,621.4342,8813.521,2007.3693,1082.5486,1353.7014,1498.8394,3881.0762,1083.2463,24671.754100000002,490.6452,1763.0712
588,2080.9922,635.6974,8838.31,2018.2097,1089.2046,1364.1841,1493.0742,3904.7334,1089.0288,24745.8898,483.5271,1748.9283
589,2070.6125,617.1841,8849.523,2029.6033,1095.5778,1371.7837,1543.9446,3900.801,1097.3281,24798.961799999997,480.0695,1742.5342
590,2092.6577,612.9401,8911.695,2047.4851,1104.7289,1360.566,1499.1855,3920.0378,1086.4685,24828.3522,490.468,1702.1196
591,2096.3032,616.4949,8891.108,2058.9453,1091.5642,1369.5527,1502.7029,3925.3457,1090.1356,24828.308999999997,489.0366,1697.1199
592,2101.7063,619.3055,8924.428,2033.6047,1098.8555,1369.9021,1502.7788,3932.088,1095.0995,24858.108099999998,488.7735,1691.5662
593,2099.6956,613.9677,8911.9795,2049.129,1097.2334,1368.311,1516.2877,3940.1943,1078.5742,24875.4542,487.5311,1712.5507
594,2079.3591,618.0391,8936.908,2054.5854,1097.5977,1376.375,1517.5938,3958.3608,1077.9701,24919.606000000003,488.3773,1714.4397
595,2083.6875,609.9419,8985.556,2034.7053,1098.5304,1384.4558,1499.6299,3981.108,1085.0128,24968.865400000006,490.1857,1716.0521
596,2090.793,609.4371,8954.955,2035.8234,1094.5303,1383.7178,1507.2023,4012.184,1079.506,24995.477000000003,499.3225,1728.0056
597,2088.5947,625.1436,8926.285,2041.8832,1093.7477,1393.8657,1477.1426,4016.3552,1073.5433,24953.302099999997,495.8391,1720.902
598,2084.142,613.9913,8917.313,2054.5535,1107.1967,1390.0802,1509.1332,4036.459,1078.3766,24989.949400000005,476.0149,1722.689
599,2112.08,629.364,8922.033,2055.5952,1099.3872,1383.5935,1490.3496,4071.2217,1060.971,25047.817,495.3136,1727.9082
600,2081.6335,612.3799,8915.5625,2052.3052,1092.4316,1391.6023,1517.9507,4085.2065,1077.3967,25028.921599999998,483.3029,1719.1498
601,2117.772,610.8655,8903.932,2028.7819,1094.877,1383.2229,1490.8433,4117.111,1066.4581,25013.3307,493.4377,1706.0293
602,2121.898,611.7681,8927.668,2056.818,1100.8228,1387.6522,1483.5276,4127.196,1056.0697,25056.807399999998,472.6413,1710.7457
603,2134.749,614.9456,8892.841,2067.7297,1071.8796,1389.9828,1501.752,4162.234,1071.8895,25139.053799999998,496.4131,1734.6375
604,2141.0117,609.4587,8885.267,2064.6108,1066.6233,1400.0708,1483.532,4173.616,1069.7485,25127.6256,491.1314,1742.5554
605,2117.482,616.0098,8880.508,2082.7375,1060.9247,1401.5398,1471.9907,4189.265,1071.1449,25119.4287,481.754,1746.0723
606,2139.8362,624.4219,8815.965,2080.8206,1062.9537,1398.0923,1490.8538,4177.203,1072.949,25103.4137,483.1224,1757.1958
607,2148.5298,616.3754,8782.69,2069.7852,1039.2758,1401.821,1498.0071,4189.9106,1079.5292,25063.375600000003,477.1607,1760.2908
608,2174.2493,622.7592,8702.574,2071.67,1027.7323,1393.0491,1499.1572,4201.8345,1058.8425,24994.305500000002,476.5309,1765.9065
609,2180.6758,623.9122,8659.756,2081.2227,1018.632,1402.9595,1485.8828,4176.786,1062.8999,24930.8641,472.3635,1765.7737
610,2186.926,627.0245,8612.678,2083.1223,1015.5305,1397.6085,1485.5383,4177.7744,1076.0973,24891.510299999998,458.6497,1770.5608
611,2131.5967,635.6284,8535.602,2098.618,1010.1193,1395.523,1448.2795,4173.3213,1076.7188,24745.9673,470.2749,1770.2854
612,2140.6243,635.1245,8518.363,2095.5645,992.8651,1398.862,1468.128,4152.8574,1085.4949,24734.172000000002,473.437,1772.8513
613,2144.204,628.3406,8491.677,2117.0986,1009.8658,1400.8447,1481.2949,4146.6655,1081.255,24744.476300000002,464.1692,1779.061
614,2151.2107,626.6846,8492.053,2100.7944,992.9236,1405.766,1488.3961,4120.595,1069.6838,24681.0103,460.0224,1772.8807
615,2143.6626,625.0519,8495.492,2112.6199,1007.7747,1399.8269,1498.7756,4105.577,1081.1993,24715.0621,470.8498,1774.2324
616,2130.1743,626.6097,8489.455,2089.9993,988.2387,1409.1525,1496.3463,4094.8386,1090.5225,24646.3409,460.8203,1770.1837
617,2141.4326,641.0437,8472.49,2100.4888,989.6479,1415.2848,1474.9381,4047.7954,1079.4724,24587.7303,469.4511,1755.6855
618,2152.3997,626.073,8442.241,2115.0037,980.3566,1412.2053,1477.7391,4036.8113,1086.467,24565.079700000002,463.4252,1772.3578
619,2163.7842,631.6313,8464.251,2124.2468,1001.3295,1410.0308,1468.938,4024.0464,1083.8506,24595.426400000004,455.0866,1768.2312
620,2156.248,617.1835,8419.451,2146.8706,999.974,1426.2798,1484.7189,4003.739,1098.1567,24602.9531,464.1299,1786.2017
621,2157.6418,629.7786,8445.274,2132.5164,987.4475,1420.375,1488.5547,3990.1453,1080.4752,24555.879100000002,450.9257,1772.7449
622,2154.1692,645.5129,8413.568,2130.066,992.8793,1418.0789,1476.7927,3956.6897,1083.822,24502.5024,458.0521,1772.8716
623,2152.8496,625.262,8388.213,2128.7808,996.9185,1415.9927,1498.013,3954.038,1089.7476,24496.342399999998,457.3968,1789.1304
624,2161.296,626.328,8423.43,2133.7017,993.8613,1416.7025,1482.6162,3943.687,1092.0664,24506.766100000004,444.5311,1788.5459
625,2136.2622,625.7478,8446.824,2137.2205,994.1375,1416.6257,1490.1926,3898.7852,1096.0308,24477.5164,454.4218,1781.2683
626,2158.4492,615.5002,8416.877,2132.5571,978.9425,1426.5848,1503.0132,3867.7168,1089.8848,24414.983700000004,446.1032,1779.3549
627,2149.1846,626.0088,8455.736,2149.6785,1007.8558,1426.4299,1488.6704,3850.1265,1080.5753,24454.454599999997,449.4552,1770.7336
628,2170.983,610.9492,8458.33,2137.9185,993.704,1418.3053,1472.0398,3814.223,1091.1359,24395.585099999997,455.9327,1772.0637
629,2142.7954,625.8389,8466.473,2120.262,979.878,1422.0902,1449.9429,3792.109,1077.8923,24310.208899999998,455.8668,1777.0604
630,2148.4849,622.2772,8454.918,2140.813,998.9793,1434.019,1474.5593,3776.0073,1088.2256,24341.562400000003,445.677,1757.6018
631,2139.7495,626.1832,8449.041,2123.842,985.1644,1430.0024,1502.0525,3744.952,1088.4697,24320.3891,458.1077,1772.8247
632,2190.555,618.5913,8460.133,2132.2693,992.7151,1429.4176,1452.5679,3728.8215,1100.6218,24315.374499999998,451.9362,1757.7458
633,2132.811,621.721,8423.342,2144.0422,987.6592,1416.712,1472.71,3717.1965,1084.221,24216.472,450.4778,1765.5793
634,2129.9197,622.5302,8449.993,2120.956,987.389,1423.773,1453.5706,3701.5774,1080.0317,24177.238900000004,449.3379,1758.1604
635,2152.571,616.9063,8413.637,2118.9314,996.2605,1421.8733,1444.0364,3684.853,1087.0851,24138.4889,445.8192,1756.5157
636,2158.4858,621.5602,8426.89,2109.1912,985.4795,1418.7283,1438.5454,3685.146,1084.0444,24143.333000000002,453.0966,1762.1656
637,2154.3848,635.4475,8451.654,2132.254,983.4893,1425.2354,1428.708,3665.8555,1093.7554,24179.367499999997,452.8463,1755.7373
638,2132.4883,636.4332,8490.128,2120.009,979.4246,1410.597,1427.7822,3646.2053,1082.5148,24148.042199999996,460.2691,1762.1907
639,2174.5085,617.6318,8501.699,2110.157,985.5599,1431.4817,1430.6865,3633.6592,1087.1509,24203.6908,465.1601,1765.9962
640,2170.8782,630.9821,8509.035,2140.5317,976.4774,1431.3687,1457.813,3635.7495,1084.1526,24268.765699999996,457.3095,1774.468
641,2191.96,622.4517,8519.818,2132.226,996.1336,1433.9525,1482.6365,3616.576,1082.7584,24286.7085,442.7402,1765.4556
642,2167.5276,612.5448,8548.367,2149.4202,979.358,1435.7625,1468.0198,3620.0479,1094.1898,24299.804,446.0308,1778.5356
643,2140.6572,604.9666,8565.816,2125.419,983.9992,1430.4329,1479.8516,3588.9563,1084.182,24232.075000000004,446.2847,1781.5095
644,2128.8796,624.9612,8565.891,2137.0496,986.5026,1433.2937,1468.864,3596.4153,1088.0891,24256.3262,449.26,1777.1201
645,2119.2625,626.3298,8611.207,2137.3542,994.7546,1424.4739,1481.2034,3591.3052,1077.0934,24298.27,452.2357,1783.0503
646,2140.9976,624.7933,8643.183,2171.125,1003.9905,1431.9867,1462.5916,3610.1685,1085.725,24430.2871,452.3457,1803.3802
647,2154.0452,629.5269,8675.82,2182.7107,1014.5867,1422.2463,1472.0743,3628.3948,1094.5498,24516.1674,443.3077,1798.905
648,2140.8418,615.0165,8643.205,2181.6697,998.1036,1425.1782,1440.752,3598.1458,1098.9111,24420.173899999998,463.2662,1815.084
649,2163.0635,608.1593,8683.398,2135.943,1013.825,1423.187,1438.1449,3599.3323,1101.8383,24423.5775,458.573,1798.1132
650,2161.7764,619.2847,8664.635,2153.4485,985.6879,1423.8674,1453.8948,3620.0334,1075.8123,24436.4983,467.6343,1810.4236
651,2154.3926,623.6525,8662.596,2163.965,1007.5526,1419.1245,1440.7217,3612.08,1074.3052,24430.495000000003,464.1336,1807.9713
652,2143.5598,616.0862,8718.015,2160.0674,1028.0098,1414.3064,1457.3708,3622.961,1087.0298,24525.6472,458.6328,1819.6082
653,2149.0967,635.2161,8628.629,2140.8772,1019.7943,1415.4517,1483.581,3650.5022,1083.9203,24483.4739,457.812,1818.5934
654,2109.8472,631.0024,8626.294,2166.9192,1002.3295,1421.5144,1479.5781,3670.914,1084.2646,24476.868800000004,460.1231,1824.0823
655,2096.045,627.6967,8570.098,2174.5552,1000.1575,1424.6401,1459.1338,3693.2615,1084.3981,24415.6093,455.7273,1829.8961
656,2158.3452,628.3201,8612.238,2139.341,993.5367,1414.8585,1458.7026,3695.1777,1075.5487,24461.496799999997,463.7581,1821.6702
657,2127.6626,636.5238,8569.698,2176.6074,985.5541,1412.6067,1493.4036,3694.2725,1060.4991,24428.510500000004,460.8708,1810.8119
658,2132.8213,627.4383,8540.193,2137.2764,990.1001,1425.566,1461.9512,3701.0269,1068.5881,24370.5595,470.469,1815.1292
659,2071.5027,626.4575,8521.125,2160.311,995.0513,1435.7661,1476.9047,3734.542,1081.2373,24393.895800000002,469.3152,1821.683
660,2120.5664,638.1169,8518.667,2156.6938,986.5601,1418.1514,1537.4775,3749.197,1076.8591,24452.7127,443.2598,1807.1637
661,2140.8481,635.0366,8480.613,2150.9663,980.0906,1421.3132,1501.9138,3738.212,1056.4238,24394.5369,468.9498,1820.1697
662,2139.9697,634.4734,8432.375,2140.8242,985.1951,1432.0979,1497.1235,3744.932,1066.2052,24356.116199999997,456.6905,1826.2297
663,2114.357,634.0485,8401.52,2141.5857,975.6198,1434.2915,1456.0282,3755.0889,1066.5197,24271.6088,468.3399,1824.2096
664,2079.0537,626.0662,8391.396,2126.1187,966.1582,1443.4702,1452.5112,3736.8254,1062.4187,24186.8597,474.4122,1828.4292
665,2087.3992,627.4595,8406.819,2116.0237,967.653,1440.5742,1460.7395,3749.0352,1056.9786,24193.0521,458.9526,1821.4176
666,2079.4648,633.2545,8276.927,2128.308,957.9728,1448.5774,1485.4427,3759.0493,1059.5283,24117.640700000004,463.8093,1825.3066
667,2103.8594,624.195,8281.887,2112.1326,945.6794,1465.085,1452.4526,3765.512,1062.4138,24111.112900000004,473.692,1824.2041
668,2120.63,624.0245,8216.07,2099.686,965.3123,1447.5862,1470.0023,3743.437,1068.8279,24034.88,463.5125,1815.7913
669,2099.1309,633.3804,8122.1553,2120.2126,953.6838,1448.1321,1493.2815,3740.2861,1065.3806,23947.194300000003,461.8105,1809.7405
670,2107.2334,626.0364,8069.821,2119.3838,958.2405,1449.0337,1483.2317,3728.993,1068.9849,23875.1697,454.9812,1809.2301
671,2104.0864,635.2675,8059.5996,2063.6685,953.035,1458.6891,1491.9274,3725.0593,1054.9114,23801.103000000003,447.4357,1807.4231
672,2104.879,633.4908,8050.3076,2079.7024,965.5032,1448.8771,1443.6904,3708.11,1067.8016,23759.429000000004,460.5396,1796.5273
673,2110.5176,618.523,8053.4136,2066.597,953.4367,1445.3782,1449.9734,3711.5693,1070.5824,23716.346900000004,440.939,1795.4167
674,2121.7263,629.1697,8012.6875,2045.8911,958.7987,1452.8062,1446.106,3697.0076,1059.6569,23685.042199999996,464.7942,1796.398
675,2060.9512,631.7858,7988.3643,2061.9426,960.6281,1442.6624,1461.8765,3699.6587,1062.3624,23594.5177,442.8856,1781.4001
676,2077.8267,633.1973,7949.91,2065.6013,944.8345,1445.092,1452.2561,3680.7178,1048.6702,23543.6652,458.6921,1786.8672
677,2098.9229,626.7756,7953.1553,2020.1467,937.0107,1445.3564,1464.5791,3658.3367,1054.3657,23477.482200000002,442.5045,1776.3286
678,2108.56,625.7199,7924.51,2015.9901,940.3291,1437.2063,1493.5305,3689.5063,1055.3688,23502.6807,447.244,1764.7157
679,2099.4966,632.4866,7848.133,2020.8745,943.7708,1427.9282,1468.8278,3668.3025,1056.9803,23377.843399999998,454.3583,1756.6848
680,2036.9976,626.1148,7874.7812,2006.4966,934.4042,1421.2047,1461.5527,3625.6863,1061.1172,23260.867199999997,451.7619,1760.75
681,2065.602,629.3092,7818.407,1991.8323,921.4441,1413.7214,1472.8828,3623.541,1049.5698,23181.6746,433.3223,1762.0427
682,2076.0571,627.7721,7793.7026,1984.5568,941.0629,1414.0674,1469.8196,3595.3174,1056.3922,23160.700999999997,434.2517,1767.7012
683,2058.0386,634.5634,7778.5527,1966.257,918.5693,1410.5981,1468.5858,3574.1648,1055.1638,23079.0741,448.8534,1765.7272
684,2074.7654,626.4119,7778.7393,1955.6025,916.2357,1398.9592,1436.6846,3579.4575,1066.2773,23042.2607,448.6585,1760.4688
685,2030.1567,632.3951,7762.1396,1976.2421,920.6167,1392.8267,1454.1224,3541.7783,1056.2644,22976.537,447.5062,1762.4888
686,2025.2859,613.936,7743.0903,1949.3519,924.8859,1393.7583,1436.9478,3524.2927,1056.6089,22875.460400000004,431.0128,1776.2899
687,2019.0073,628.2536,7717.537,1998.1797,923.0933,1379.4761,1454.3397,3499.7769,1041.6459,22871.9556,451.0006,1759.6455
688,2008.6748,632.494,7699.4316,1963.1622,908.3652,1376.7285,1436.2213,3496.3398,1039.7114,22757.8433,431.7566,1764.9579
689,2038.937,615.2064,7658.3003,1964.7466,920.2418,1368.081,1409.4475,3471.606,1039.6768,22672.695099999997,418.6515,1767.8002
690,2040.0774,615.259,7659.876,1960.1731,916.1528,1366.6575,1453.7803,3478.6626,1032.739,22695.6345,423.8258,1748.431
691,2040.0774,615.259,7659.876,1960.1731,916.1528,1366.6575,1453.7803,3478.6626,1032.739,22695.6345,423.8258,1748.431
692,2050.7168,605.932,7608.6157,1932.6847,910.8763,1357.9387,1406.0459,3474.0117,1048.4382,22589.233200000006,434.2896,1759.6836
693,2006.7839,628.6284,7560.8677,1946.8948,905.6155,1342.5098,1410.4084,3424.7754,1049.299,22447.5631,437.9996,1733.7806
694,2024.7288,611.4892,7594.658,1953.449,898.1871,1343.032,1397.4209,3420.2444,1048.977,22452.279000000002,432.155,1727.9376
695,2022.5813,623.1616,7527.9873,1959.8811,899.2549,1355.3649,1432.6445,3415.1926,1041.352,22430.2098,418.6856,1734.104
696,2032.4226,627.3223,7547.3945,1947.2913,907.4465,1345.2557,1384.9985,3402.3105,1042.2361,22383.7426,429.5088,1717.5558
697,2034.651,615.5216,7532.81,1946.3921,882.9149,1335.3058,1419.1619,3398.0908,1043.3936,22345.9908,421.7044,1716.0447
698,1992.949,623.7594,7499.5615,1931.5376,897.2791,1332.253,1414.1086,3368.936,1031.712,22240.485699999997,420.1732,1728.2163
699,1964.6466,625.4397,7547.5693,1908.3585,886.2767,1331.5449,1425.9233,3382.1956,1028.7267,22232.291399999995,412.5461,1719.064
700,2026.6669,622.3584,7529.1387,1919.0442,890.0158,1324.9891,1432.2244,3365.984,1025.2953,22265.9375,408.6769,1721.5438
701,2024.1808,616.2013,7532.7095,1917.088,890.0754,1329.0312,1435.2898,3349.5461,1032.2286,22254.2238,406.197,1721.6761
702,2035.3124,619.7336,7512.301,1893.6335,883.9437,1324.7701,1428.4573,3339.7883,1040.7438,22204.390499999998,407.0027,1718.7041
703,2054.1943,623.6491,7512.75,1900.1406,884.674,1323.609,1422.1934,3326.019,1032.7192,22199.0955,413.6126,1705.5343
704,2020.9884,611.6513,7488.3477,1893.277,890.1702,1329.0603,1425.8247,3315.65,1041.4774,22139.0723,417.2455,1705.3798
705,2037.1273,606.4186,7502.3594,1882.3558,874.3519,1320.9238,1410.0782,3307.1387,1032.6914,22087.6375,418.2376,1695.9548
706,2029.9918,610.2162,7449.282,1882.8153,878.5319,1318.4368,1404.8397,3295.2285,1024.0294,21973.193199999998,400.9229,1678.8987
707,2023.6898,596.549,7438.159,1907.7512,882.2019,1322.7871,1364.0751,3275.6074,1033.6151,21927.845099999995,400.5684,1682.8411
708,1978.3217,614.2683,7401.882,1904.3615,883.7946,1311.0685,1395.9435,3253.5225,1030.4833,21861.273899999997,413.5832,1674.0448
709,1964.4833,599.4949,7396.875,1894.646,873.1918,1311.0437,1378.5287,3244.144,1029.133,21770.003500000003,408.9016,1669.5615
710,1980.2838,615.1512,7402.861,1896.423,869.1469,1308.7563,1384.5791,3248.6233,1027.6656,21789.5079,401.8945,1654.1232
711,1968.0588,611.752,7373.001,1886.075,884.6157,1306.2396,1370.1393,3243.2793,1021.3588,21726.6905,403.6987,1658.4723
712,1992.1896,610.115,7364.406,1905.4451,867.8436,1295.7476,1366.2548,3225.7148,1014.7333,21674.0515,395.7807,1635.821
713,1976.9302,606.1837,7333.2925,1907.3789,867.1251,1286.8364,1390.0454,3199.8008,1016.4652,21609.455299999998,392.6328,1632.7643
714,1925.2402,611.9019,7338.161,1910.4445,855.1464,1282.704,1350.1576,3186.9346,1007.794,21486.073600000003,397.2486,1620.3408
715,1959.4875,619.915,7303.8535,1913.9707,854.001,1276.7634,1331.5193,3166.2021,993.2225,21436.523900000004,392.4014,1625.1875
716,1957.6144,602.7295,7274.7744,1882.193,852.8713,1270.0903,1336.2485,3155.5212,1001.5812,21338.629500000003,389.7443,1615.2614
717,1955.9714,608.3425,7228.822,1870.7916,858.6819,1253.8091,1330.1163,3139.7598,1000.4457,21222.3437,378.8974,1596.706
718,1937.593,615.8214,7219.169,1874.9396,853.2294,1247.5505,1309.5444,3099.8765,1001.4316,21117.209300000002,380.2657,1577.7882
719,1919.675,606.4269,7210.75,1846.0034,831.2665,1243.6252,1322.5773,3084.8787,990.9594,21028.1629,381.2722,1590.7283
720,1877.9255,593.9804,7170.6577,1831.9574,834.0844,1235.2993,1318.3204,3068.9507,995.1768,20882.537299999996,382.5231,1573.6616
721,1898.8049,593.4085,7134.3994,1836.8492,837.3073,1228.7332,1274.3206,3052.5308,983.958,20790.708400000003,382.6509,1567.7456
722,1897.8209,583.7457,7134.8887,1822.2986,835.7792,1217.9589,1316.8624,3048.3599,982.2323,20755.805699999997,373.5916,1542.2675
723,1879.8776,583.913,7100.2666,1808.5461,833.4265,1207.8125,1281.6664,3018.4788,970.1431,20600.516699999996,377.3849,1539.0012
724,1823.1329,594.9202,7057.0283,1802.377,845.1823,1195.3848,1271.4166,3003.3052,966.3737,20456.9347,364.1791,1533.6346
725,1841.4562,592.1521,7048.087,1818.6443,820.6834,1195.6614,1255.428,2981.8633,969.7637,20411.5065,372.9075,1514.8596
726,1855.2023,580.3482,6998.1646,1772.9375,818.5712,1188.8,1299.6506,2940.2368,958.9462,20292.4959,358.1558,1521.4827
727,1839.4601,582.5245,6987.297,1780.3545,815.8934,1175.521,1259.9482,2940.496,962.5135,20205.3085,356.9718,1504.3285
728,1836.1569,586.6235,6942.911,1777.0796,816.1117,1167.4082,1261.8086,2902.651,954.6032,20091.268900000003,352.4305,1493.4847
729,1765.4058,577.728,6894.703,1759.1829,796.5253,1163.3915,1206.3422,2892.3374,954.483,19876.6115,356.6704,1509.842
730,1748.7703,587.8616,6879.352,1742.4924,800.7443,1156.2993,1200.85,2871.9082,934.1644,19773.783799999997,363.9893,1487.352
731,1775.3734,589.0577,6818.6963,1736.2891,804.1576,1139.7715,1226.4772,2842.9202,921.5294,19676.7606,351.8273,1470.6609
732,1758.7665,582.3364,6802.1807,1702.685,795.4025,1136.6975,1212.6927,2823.7915,910.743,19540.409000000003,360.3405,1454.7727
733,1728.9817,579.4138,6776.321,1698.2283,792.038,1118.6858,1225.9796,2799.9512,912.6202,19439.136299999995,350.7712,1456.1455
734,1751.3854,576.6186,6768.8027,1709.4674,784.61,1119.8247,1190.9222,2775.1523,904.1409,19364.2197,331.7669,1451.5286
735,1750.8337,574.3373,6681.338,1673.8167,773.3222,1103.9429,1199.5077,2759.8,896.5514,19189.3799,335.3079,1440.6221
736,1725.2952,574.3508,6657.8765,1655.9698,768.9202,1098.1223,1174.5923,2735.2334,906.361,19056.538800000002,334.7519,1425.0654
737,1738.1036,568.2534,6644.7627,1675.6779,762.1333,1095.9894,1164.1277,2704.2678,902.98,19011.6774,331.1715,1424.2101
738,1728.4047,571.3716,6597.0625,1636.5804,768.6393,1081.3982,1171.8528,2678.4805,890.461,18858.7189,323.0509,1411.417
739,1696.1389,577.5884,6559.9404,1632.4893,762.3238,1076.2473,1143.2299,2690.3838,891.4886,18769.766600000003,331.8242,1408.112
740,1664.1799,583.121,6540.9297,1638.1154,756.9345,1060.1049,1131.1775,2654.2246,884.65,18633.673899999998,323.9973,1396.2391
741,1692.6414,580.6583,6536.1084,1623.2458,767.1793,1053.6985,1150.7261,2634.2812,873.7322,18610.081299999998,320.1795,1377.6306
742,1660.5978,578.978,6512.372,1658.0477,762.8774,1052.2898,1129.5906,2614.805,867.9356,18542.0091,327.3581,1377.1571
743,1677.4272,579.7034,6458.672,1620.7755,759.0222,1047.8196,1112.8217,2600.3906,876.7451,18429.959499999997,318.9655,1377.6167
744,1667.7039,575.3434,6452.879,1621.2557,743.4341,1039.4532,1113.3916,2606.438,872.1381,18362.281500000005,305.3917,1364.8528
745,1619.373,578.7821,6409.8438,1607.4624,746.4591,1038.529,1126.3499,2586.3184,868.8793,18238.1621,311.1065,1345.0586
746,1663.4158,581.147,6397.1367,1604.3157,737.9854,1030.3904,1080.5619,2556.5942,862.217,18188.7313,323.46,1351.5072
747,1644.3354,583.0485,6385.913,1621.2786,735.9594,1029.9648,1099.1138,2550.9023,863.1146,18176.359,307.0996,1355.629
748,1659.7911,579.1629,6354.336,1585.1858,731.1993,1024.7158,1087.1245,2525.9724,854.9841,18065.181399999998,309.6774,1353.0321
749,1656.1937,573.8845,6334.745,1557.8469,725.3362,1028.7554,1076.2949,2541.3162,857.177,18013.7876,313.3729,1348.8649
750,1593.6482,565.8919,6304.841,1568.7905,722.7815,1017.4635,1081.4686,2507.6855,855.0386,17832.4982,296.1089,1318.78
751,1574.9574,571.8409,6271.2305,1550.3558,723.9347,1011.7654,1062.2172,2501.19,833.4987,17740.414,312.0088,1327.4146
752,1620.9554,564.2646,6285.571,1556.9507,718.9466,1003.869,1039.9285,2500.2935,825.2038,17744.0295,310.1958,1317.8506
753,1602.0961,567.2465,6232.995,1547.5298,711.0194,1009.6304,1071.5414,2486.7227,813.6512,17661.757799999996,312.9173,1306.408
754,1610.9498,569.6696,6228.368,1558.2478,725.5385,994.517,1042.745,2464.0916,807.0241,17602.4984,305.9771,1295.3699
755,1597.4863,557.093,6217.925,1542.3606,714.2124,994.2743,1063.9373,2459.8945,818.3882,17566.5567,295.7627,1305.2224
756,1588.1064,563.6003,6181.787,1543.0312,715.3899,981.4418,1045.6279,2444.139,805.3832,17462.1587,301.5875,1292.0645
757,1580.3693,562.8362,6159.9463,1545.89,711.0574,976.7505,1021.6257,2445.4424,815.67,17416.3584,305.4676,1291.303
758,1612.0663,570.1279,6147.711,1540.417,702.473,975.2253,1049.3104,2421.42,797.0602,17405.1738,299.3421,1290.0206
759,1591.075,564.5104,6134.3535,1543.4794,704.9311,969.4725,1035.4532,2425.8926,803.7341,17360.9068,303.6394,1284.3656
760,1549.379,565.6135,6116.1562,1524.7395,705.717,971.9138,1014.498,2408.832,801.3981,17233.155600000002,295.5972,1279.3113
761,1501.1005,563.3398,6094.5186,1527.4644,700.0169,974.103,1006.3803,2404.4556,801.7716,17135.3593,285.7402,1276.4684
762,1520.9049,558.4874,6070.052,1524.4172,695.4066,970.2782,1017.6721,2400.792,796.6611,17117.8318,296.5817,1266.5786
763,1530.918,559.5834,6060.796,1537.7177,708.5689,964.2604,1009.457,2379.7302,792.7129,17100.6558,296.0884,1260.8229
764,1545.6089,566.109,6012.825,1509.0983,692.939,963.8178,1009.712,2388.621,788.7282,17031.524900000004,280.877,1273.1887
765,1566.5836,564.3071,6001.2646,1510.0929,697.5353,963.4016,1023.6959,2368.9397,788.4973,17046.3089,293.4432,1268.5477
766,1498.2993,565.1682,5982.0073,1499.8535,681.3152,960.0377,1021.4988,2360.3728,778.7274,16908.989500000003,291.142,1270.5673
767,1550.4852,555.9258,5948.784,1496.8582,684.2188,952.6091,1008.126,2351.7026,788.8397,16888.2761,290.3976,1260.3291
768,1537.835,560.9806,5952.187,1495.3265,683.3634,951.4715,981.0313,2350.1423,781.4769,16832.7052,282.7498,1256.1409
769,1554.6927,565.9272,5929.5283,1534.2051,675.7482,946.0767,988.8104,2344.188,780.782,16868.4829,282.9959,1265.5284
770,1536.8876,564.3198,5921.461,1493.5795,690.4473,948.9611,966.9507,2331.9116,774.4795,16784.0852,292.5707,1262.5164
771,1490.726,562.3554,5915.253,1524.0624,679.9224,948.6517,980.8081,2316.8015,786.6234,16748.9545,286.7512,1256.9994
772,1490.726,562.3554,5915.253,1524.0624,679.9224,948.6517,980.8081,2316.8015,786.6234,16748.9545,286.7512,1256.9994
773,1490.726,562.3554,5915.253,1524.0624,679.9224,948.6517,980.8081,2316.8015,786.6234,16748.9545,286.7512,1256.9994
774,1501.7599,563.4905,5876.875,1500.1548,677.4939,941.3853,986.0951,2302.9797,786.022,16681.512600000002,283.9279,1261.3285
