,electricity-load-nyiso-dunwod,electricity-load-nyiso-hud_valley,electricity-load-nyiso-west,electricity-load-nyiso-millwd,electricity-load-nyiso-centrl,electricity-load-nyiso-nyc,electricity-load-nyiso-north,electricity-load-nyiso-overall,electricity-load-nyiso-genese,electricity-load-nyiso-longil,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-capitl
568,781.1323,1369.2148,1885.7866,442.6926,2391.969,6370.706,788.9706,20976.3129,1389.8628,2627.372,1209.4276,1719.1786
569,784.6367,1383.7264,1910.0642,443.1013,2379.395,6401.9473,797.7604,21004.0291,1383.1431,2615.5232,1200.8235,1703.908
570,784.6367,1383.7264,1910.0642,443.1013,2379.395,6401.9473,797.7604,21004.0291,1383.1431,2615.5232,1200.8235,1703.908
571,762.413,1385.7684,1913.3485,443.8745,2396.6404,6446.0386,793.7033,21000.490100000003,1363.9233,2624.0146,1191.8922,1678.8733
572,778.8057,1353.5638,1926.7242,443.2279,2341.8325,6461.106,787.1815,20938.5119,1355.7329,2613.6182,1195.7592,1680.96
573,785.9207,1368.4988,1901.3479,456.5619,2366.4722,6492.7266,780.6742,20969.366100000007,1359.3657,2604.9385,1183.1604,1669.6992
574,757.3586,1347.505,1884.3591,455.5874,2362.535,6515.4395,795.8806,20906.232,1356.2246,2590.5605,1182.363,1658.4187
575,765.7923,1392.8306,1865.1835,407.1701,2355.6948,6563.5146,801.1801,20942.4365,1351.698,2593.4316,1192.7289,1653.212
576,776.5248,1369.7754,1889.5513,433.5049,2356.1782,6534.8574,800.9073,20902.6718,1335.197,2585.7031,1172.9033,1647.5691
577,776.5248,1369.7754,1889.5513,433.5049,2356.1782,6534.8574,800.9073,20902.6718,1335.197,2585.7031,1172.9033,1647.5691
578,777.3796,1324.0571,1894.318,438.4348,2281.32,6576.617,813.7318,20877.2258,1350.4775,2605.1882,1159.8461,1655.8557
579,782.8467,1359.7223,1877.7477,426.0034,2322.4985,6577.9883,820.5232,20888.709499999997,1335.9741,2581.4917,1156.1497,1647.7639
580,778.583,1328.5737,1873.4349,427.1126,2308.496,6599.2734,784.3399,20813.6145,1340.1646,2561.2026,1182.977,1629.4568
581,778.583,1328.5737,1873.4349,427.1126,2308.496,6599.2734,784.3399,20813.6145,1340.1646,2561.2026,1182.977,1629.4568
582,771.4332,1335.8828,1865.2769,432.6772,2326.3179,6633.1494,804.5441,20845.8657,1333.6775,2587.5186,1150.238,1605.1501
583,782.6113,1324.0103,1858.3994,438.9191,2306.3997,6621.5825,793.1875,20786.4856,1330.5118,2579.9001,1156.2635,1594.7004
584,790.7164,1291.2397,1866.7675,424.7985,2305.063,6618.552,802.4418,20779.6069,1326.8623,2594.423,1154.5762,1604.1665
585,776.6305,1300.7109,1849.7212,429.3846,2281.2478,6656.887,792.671,20761.571299999996,1323.2313,2596.8618,1156.7411,1597.4841
586,793.3366,1292.0431,1860.9546,427.0572,2220.3762,6611.664,802.9146,20682.4057,1321.299,2606.5413,1156.2043,1590.0148
587,795.6865,1311.1243,1863.2633,430.2729,2235.7405,6630.6426,798.3638,20729.614599999997,1320.9038,2597.2412,1159.0487,1587.327
588,795.3298,1288.1388,1883.8832,426.5818,2218.3157,6660.6836,794.7772,20731.1727,1317.8798,2599.1858,1165.7029,1580.6941
589,782.4321,1291.8577,1851.9575,416.5585,2260.6409,6680.447,795.0031,20732.177900000002,1316.2821,2591.7576,1155.7065,1589.5349
590,769.9949,1290.8562,1844.7571,430.1201,2246.1917,6677.6367,791.0362,20691.840699999997,1322.5856,2585.9612,1159.3369,1573.3641
591,775.8853,1282.0779,1866.5641,426.1032,2215.4744,6665.4785,793.0951,20628.621199999998,1312.6641,2576.249,1137.9675,1577.0621
592,770.7747,1274.1042,1861.7222,421.2591,2239.782,6699.3223,795.9664,20629.2009,1300.9819,2565.656,1140.6405,1558.9916
593,770.6951,1256.7102,1850.65,429.6697,2213.9622,6679.049,789.07,20548.819300000003,1306.1185,2559.6667,1130.7391,1562.4888
594,770.6951,1256.7102,1850.65,429.6697,2213.9622,6679.049,789.07,20548.819300000003,1306.1185,2559.6667,1130.7391,1562.4888
595,766.8066,1300.2621,1859.4879,398.0027,2183.9172,6721.3447,782.0407,20543.755800000003,1298.5704,2549.5886,1129.0232,1554.7117
596,770.8077,1280.3671,1856.2267,397.817,2157.7942,6698.0615,794.3339,20463.1748,1297.7256,2556.7808,1113.2012,1540.0591
597,761.0602,1282.7017,1850.3878,411.3806,2204.741,6682.242,783.7721,20464.0884,1295.545,2540.1248,1115.5902,1536.543
598,759.5975,1251.3191,1817.9275,417.5372,2199.4993,6689.9756,788.0686,20407.393200000002,1289.3849,2539.4944,1118.9734,1535.6157
599,759.5975,1251.3191,1817.9275,417.5372,2199.4993,6689.9756,788.0686,20407.393200000002,1289.3849,2539.4944,1118.9734,1535.6157
600,777.6095,1233.7834,1835.6107,404.5196,2190.81,6707.909,790.3468,20404.7004,1266.7122,2520.1787,1139.6365,1537.584
601,781.3988,1245.4264,1851.9181,392.8253,2182.2065,6684.0586,798.214,20371.8079,1265.4733,2505.9702,1137.5947,1526.722
602,770.0639,1219.8229,1826.4951,414.1222,2148.5134,6670.3525,804.6708,20286.9068,1271.1765,2498.3682,1118.303,1545.0183
603,761.0518,1217.2832,1849.3761,402.6574,2128.13,6656.365,795.1571,20227.8414,1266.1338,2487.6,1129.248,1534.839
604,757.4702,1246.572,1824.1066,403.2929,2116.9998,6683.2734,808.835,20246.180999999997,1262.1222,2502.964,1113.8169,1526.728
605,776.4503,1237.523,1842.7019,384.9171,2116.464,6672.073,791.252,20228.966,1266.2987,2497.2822,1126.8639,1517.1399
606,758.3124,1222.9506,1816.329,399.1101,2153.0752,6659.5938,779.2573,20161.927300000003,1255.4216,2482.8726,1123.2156,1511.7891
607,767.8342,1218.1765,1836.5691,392.1975,2159.2087,6639.326,786.5738,20198.3275,1262.5168,2503.622,1117.9751,1514.3278
608,760.8411,1220.1497,1825.6091,410.3853,2130.395,6682.125,792.5617,20189.322399999997,1256.4116,2491.0554,1112.9458,1506.8427
609,765.3248,1192.8333,1805.7245,400.4041,2131.3862,6649.4414,778.5841,20092.903000000002,1252.7107,2489.132,1118.544,1508.8179
610,765.765,1211.1106,1797.9255,398.9362,2126.535,6657.3433,772.3386,20057.299600000002,1240.434,2469.4758,1120.9689,1496.4667
611,758.3833,1227.0767,1800.8511,409.7336,2137.493,6670.3457,789.533,20079.6329,1235.7216,2460.1167,1106.0078,1484.3704
612,759.1281,1201.718,1795.5254,396.2866,2083.6213,6647.1973,784.262,19962.955799999996,1236.1329,2458.9893,1110.0571,1490.0378
613,759.1281,1201.718,1795.5254,396.2866,2083.6213,6647.1973,784.262,19962.955799999996,1236.1329,2458.9893,1110.0571,1490.0378
614,766.4619,1179.279,1790.5822,393.2269,2095.2412,6648.6504,788.6569,19911.734700000005,1226.4727,2452.4565,1091.9048,1478.8022
615,753.7022,1192.3372,1771.4366,391.0827,2098.2913,6690.8,789.4526,19944.8957,1222.3965,2454.5007,1099.6829,1481.213
616,751.851,1194.2277,1817.1875,388.0931,2066.164,6654.2754,782.8525,19910.672300000002,1212.9446,2462.9883,1095.8982,1484.19
617,753.9023,1148.8687,1822.1528,396.9226,2061.1628,6661.8057,791.8758,19880.8663,1219.3453,2462.3452,1078.8314,1483.6537
618,750.9294,1163.292,1811.8246,406.6322,2069.3433,6679.7725,774.9006,19899.4028,1223.7856,2445.4458,1099.1105,1474.3663
619,747.4023,1179.9526,1766.4886,386.2484,2073.8655,6645.6953,772.6715,19808.540200000003,1222.1194,2449.8374,1093.2426,1471.0166
620,748.0303,1169.8534,1793.041,404.134,2078.6467,6651.9077,785.4204,19874.122600000002,1219.6068,2469.809,1076.8999,1476.7734
621,769.2134,1175.1676,1776.3529,377.5328,2028.4766,6646.208,775.6536,19784.640600000002,1217.1213,2453.7278,1091.0493,1474.1373
622,744.7158,1179.465,1789.929,397.9944,2011.7368,6633.6797,777.7966,19733.2828,1207.5122,2434.9587,1089.2834,1466.2112
623,746.8299,1187.8557,1769.7715,381.7862,2058.321,6663.003,785.2871,19767.0109,1205.949,2434.8635,1069.7615,1463.5825
624,753.6654,1146.1814,1767.0696,389.1992,2039.9924,6632.556,772.1403,19693.459199999998,1214.6411,2437.2266,1076.7361,1464.0511
625,756.1372,1161.516,1823.4398,389.4554,2036.0247,6618.0605,782.4327,19754.3757,1207.6946,2422.713,1086.9156,1469.9862
626,747.5871,1157.1638,1755.4631,387.1973,2041.834,6650.973,787.9157,19681.2507,1207.0895,2422.2383,1073.5885,1450.2004
627,743.8606,1152.4458,1785.1997,390.2698,2037.3379,6672.577,775.4936,19735.757100000003,1204.5171,2446.1104,1073.6638,1454.2814
628,750.2789,1159.1545,1762.282,388.7898,2039.3347,6656.423,773.0948,19695.841999999997,1204.1362,2429.7056,1080.5717,1452.0708
629,752.511,1151.3699,1776.7495,386.0691,2048.6038,6614.1763,789.3831,19693.170099999996,1204.2241,2437.2324,1066.8776,1465.9733
630,751.9426,1145.6178,1764.2893,386.4865,2034.2031,6627.7637,786.0969,19615.4543,1198.9751,2412.343,1058.9001,1448.8362
631,745.6762,1137.9803,1761.6925,383.053,1995.1938,6613.9355,785.0022,19577.3342,1189.4075,2430.6309,1078.0444,1456.7179
632,748.1279,1161.4951,1751.0105,381.9956,2029.0261,6628.09,790.631,19623.427900000002,1191.0806,2427.1191,1069.2556,1445.5964
633,745.7896,1145.4086,1755.8463,370.9171,2046.377,6607.2354,776.3593,19570.3381,1184.5437,2435.6484,1063.2977,1438.915
634,747.1765,1181.5493,1776.4836,381.9617,2033.0864,6618.9487,782.5707,19642.905199999997,1179.1704,2441.7861,1056.7507,1443.4211
635,750.0693,1138.6058,1731.5088,375.8146,2000.9133,6595.137,787.9097,19512.405,1183.0902,2434.9202,1062.4601,1451.976
636,756.2747,1165.5891,1745.8353,367.9824,2002.4836,6595.658,792.7228,19572.0784,1187.0048,2428.6128,1077.8171,1452.0978
637,756.2747,1165.5891,1745.8353,367.9824,2002.4836,6595.658,792.7228,19572.0784,1187.0048,2428.6128,1077.8171,1452.0978
638,737.9995,1159.7645,1750.5692,381.9311,2023.303,6604.2734,787.0917,19627.2007,1191.1613,2453.8755,1073.7009,1463.5306
639,742.8492,1175.662,1750.7749,374.2018,2030.438,6587.882,783.3123,19631.107500000002,1190.97,2448.503,1080.5432,1465.9711
640,741.9088,1167.0305,1728.1432,398.6696,1990.645,6565.1777,792.155,19556.852099999996,1186.8252,2441.253,1064.519,1480.5251
641,740.1754,1156.6504,1755.7266,372.0627,2031.345,6576.2373,789.7136,19598.002,1183.6011,2455.3086,1066.0243,1471.157
642,758.6088,1168.5101,1714.1882,369.1393,2036.8633,6570.548,798.1386,19593.003099999998,1188.112,2452.4028,1071.0662,1465.4258
643,738.8377,1152.4746,1723.4204,385.1041,2018.73,6558.908,783.6677,19545.202699999998,1191.0989,2447.3167,1072.5371,1473.1075
644,737.8176,1195.2073,1710.7648,372.3875,2031.45,6562.3154,775.6793,19607.363600000004,1195.8776,2471.5166,1075.1013,1479.2462
645,742.2708,1190.8213,1743.3597,374.6963,2055.791,6544.621,794.0574,19646.8247,1196.6545,2444.436,1074.1147,1486.002
646,740.2556,1198.5411,1687.5178,380.45,2056.4648,6584.521,790.7499,19645.568,1202.4272,2438.6265,1072.676,1493.3381
647,742.6773,1190.5417,1742.0162,381.5734,2065.428,6608.1084,798.1609,19757.945099999997,1191.0635,2468.589,1072.7219,1497.0648
648,744.538,1164.5889,1743.5248,377.9549,2015.9094,6585.116,785.9694,19702.5711,1195.2343,2475.2334,1087.0359,1527.4661
649,755.4093,1197.1108,1722.1897,375.7515,2013.1948,6571.514,792.8557,19702.978,1197.761,2473.9119,1085.3723,1517.907
650,750.2452,1201.4469,1731.4932,371.09,2048.1055,6582.212,790.7111,19770.267000000003,1194.7681,2482.866,1090.8607,1526.4683
651,737.1235,1226.6476,1740.9757,394.0261,2064.1514,6597.552,791.2853,19864.029899999998,1194.5548,2486.0735,1083.6439,1547.9961
652,751.9749,1208.0358,1714.0603,380.7722,2084.9172,6603.04,781.4113,19817.9327,1198.917,2476.0117,1084.3497,1534.4426
653,746.4435,1222.9825,1726.014,392.626,2089.7012,6622.6895,789.0165,19951.3532,1199.7488,2514.0662,1092.0115,1556.0535
654,743.6268,1233.6381,1750.1533,378.1464,2111.8706,6600.422,799.4755,19969.5947,1197.7198,2520.0166,1085.1871,1549.3385
655,754.1636,1258.9355,1710.9961,381.2028,2107.529,6597.691,789.111,19981.476,1217.0138,2512.0396,1094.543,1558.2506
656,752.8634,1240.7123,1724.4672,384.6305,2102.2358,6614.749,786.8208,20057.358099999998,1222.4656,2540.7488,1110.7433,1576.9214
657,747.546,1250.4495,1731.3513,391.0961,2121.6685,6630.3145,791.2076,20125.5828,1220.0184,2540.379,1110.8047,1590.7472
658,739.5389,1259.2592,1744.163,387.9058,2079.2966,6646.247,789.9022,20154.2665,1231.4486,2550.8125,1119.6412,1606.0515
659,758.1293,1274.8901,1745.0918,383.9993,2139.5244,6648.4365,793.7496,20277.402499999997,1241.1682,2566.7983,1117.1318,1608.4832
660,762.3043,1276.8792,1753.2405,401.1421,2150.7527,6676.209,799.0963,20401.1424,1251.6831,2580.217,1123.0808,1626.5374
661,762.942,1243.3625,1751.0193,410.4532,2153.2883,6658.4736,796.3033,20413.7,1250.4968,2610.3838,1132.517,1644.4602
662,779.1431,1320.0669,1760.6545,394.0913,2174.3096,6659.26,785.0845,20517.113800000003,1264.3456,2604.1787,1138.234,1637.7456
663,764.2515,1311.8645,1779.8207,412.3451,2185.3555,6699.1787,797.7272,20646.319300000003,1265.9839,2626.3145,1148.4567,1655.021
664,760.1708,1306.5787,1773.45,406.927,2213.7483,6692.0615,808.6349,20687.184500000003,1263.77,2659.3281,1141.7518,1660.7634
665,767.5114,1323.1577,1767.715,416.066,2230.7036,6697.5674,797.7918,20774.1247,1284.4984,2667.6372,1155.01,1666.4662
666,768.3066,1337.7656,1770.7316,415.7786,2222.8794,6738.289,803.7163,20889.785399999997,1296.0946,2682.225,1158.4076,1695.5911
667,785.8394,1317.3708,1788.3557,410.08,2190.859,6729.762,818.1819,20904.233299999996,1295.7122,2714.689,1157.1238,1696.2595
668,777.5437,1359.9958,1804.4469,408.202,2255.13,6741.676,793.9442,21057.5644,1309.3127,2712.0898,1181.908,1713.3153
669,777.1363,1364.9502,1795.1289,421.3723,2277.1626,6736.417,807.6924,21127.311,1312.0471,2735.6401,1179.0021,1720.762
670,779.6825,1378.6449,1810.126,428.1632,2284.6719,6775.8066,814.3459,21255.103100000004,1326.4817,2743.7305,1191.2131,1722.2368
671,798.4733,1383.5581,1804.3616,433.3292,2297.514,6791.453,791.6464,21357.3198,1332.5918,2797.0625,1195.025,1732.3049
672,796.7883,1421.6711,1829.4685,420.0917,2312.7056,6785.0767,797.2666,21436.0245,1339.1793,2820.8484,1172.8503,1740.078
673,805.859,1397.9777,1835.4873,435.7902,2325.9397,6807.5938,796.5027,21521.6436,1346.8743,2825.4941,1198.4508,1745.674
674,800.6007,1441.8809,1831.0038,446.5309,2336.3196,6814.709,802.0974,21620.8706,1357.8347,2837.5098,1196.9368,1755.447
675,811.0532,1447.4573,1844.4122,444.2268,2330.6438,6852.3145,805.5892,21761.0938,1368.7532,2862.8337,1212.9585,1780.8514
676,812.4343,1458.1707,1850.4169,453.9749,2309.553,6914.7085,791.9847,21885.8043,1381.8499,2894.4336,1225.737,1792.5408
677,816.6314,1458.8811,1876.8257,466.0322,2332.8315,6917.803,796.4203,22036.690900000005,1388.2145,2932.8047,1242.894,1807.3525
678,814.4763,1479.8457,1874.3086,459.3541,2387.5999,6911.45,808.5053,22159.8895,1413.0493,2962.9722,1247.2439,1801.0842
679,846.8016,1446.5571,1878.0613,454.9993,2387.2622,6934.8633,792.4877,22162.3168,1418.5149,2961.3018,1259.5217,1781.9459
680,827.7213,1467.501,1894.4148,466.6891,2389.5742,6931.8984,803.9699,22238.836699999996,1426.4026,2973.0166,1236.1362,1821.5126
681,837.0278,1499.6257,1911.9838,463.1404,2404.7622,6944.2974,821.1272,22340.437100000003,1421.6239,2964.0825,1236.4825,1836.2837
682,825.0142,1485.596,1926.9778,462.0215,2408.018,6947.9155,828.2527,22341.017600000003,1419.0884,2987.1213,1227.1378,1823.8744
683,835.0938,1506.1184,1928.2498,460.2831,2409.7039,6869.585,809.0611,22260.1637,1409.0444,2979.7896,1243.332,1809.9026
684,825.2617,1458.7822,1940.786,478.589,2404.1006,6868.9897,822.017,22233.1734,1413.456,2971.0164,1228.5024,1821.6724
685,828.2817,1465.5679,1901.1415,463.2454,2415.7056,6891.813,835.684,22210.066000000003,1410.2448,2965.1213,1222.1985,1811.0623
686,847.8832,1463.0994,1920.709,492.0634,2410.7625,6863.736,818.5701,22242.2758,1406.7577,2962.9504,1234.7384,1821.0057
687,862.362,1490.3457,1935.9615,457.5815,2376.9023,6860.1064,823.0231,22218.790100000002,1412.2135,2956.501,1231.0994,1812.6937
688,834.9063,1456.1863,1912.7018,477.0631,2348.7434,6852.9346,821.9831,22123.145,1409.2988,2969.4268,1235.1371,1804.7637
689,831.6439,1455.9224,1893.1865,474.9451,2383.0063,6845.3086,814.4116,22116.733600000003,1393.7778,2954.601,1239.7656,1830.1648
690,830.224,1468.3899,1916.7811,477.6444,2380.4595,6859.66,816.9504,22160.8649,1412.8986,2955.3933,1233.9564,1808.5073
691,838.9628,1461.6189,1876.4318,476.0394,2353.1462,6809.7246,811.5535,22036.3125,1407.7524,2946.349,1228.9259,1825.808
692,825.9286,1449.1484,1911.6553,471.4376,2373.572,6856.894,819.3151,22130.0804,1403.8073,2968.2822,1229.8894,1820.1505
693,823.0064,1469.5623,1908.573,475.7083,2408.4685,6811.8975,803.0653,22090.0166,1403.3608,2949.9302,1232.7683,1803.676
694,846.4893,1437.4829,1895.5898,477.2753,2392.3894,6808.4062,815.0242,22054.202100000002,1394.7576,2958.1785,1222.4949,1806.114
695,834.026,1472.8988,1902.1565,470.105,2378.8928,6737.0283,810.2773,21944.4391,1395.2168,2928.1472,1216.9352,1798.7552
696,838.6451,1437.8059,1904.6086,477.0297,2322.0586,6781.6494,819.25,21927.186499999996,1396.5767,2906.9873,1244.845,1797.7302
697,828.7347,1482.2852,1903.9506,463.8054,2343.5115,6741.992,816.1613,21888.6327,1390.7473,2908.873,1217.4258,1791.1459
698,821.124,1478.0715,1874.9905,457.5377,2358.4268,6731.5454,806.2004,21855.746300000003,1390.2861,2910.156,1232.6384,1794.7695
699,823.3826,1458.1766,1872.4545,468.5033,2335.8826,6719.517,795.4349,21746.4213,1381.4635,2891.0437,1219.0858,1781.4768
700,812.2108,1461.0745,1915.792,470.9276,2360.6602,6694.5557,781.5891,21788.4658,1377.0056,2888.2192,1234.8115,1791.6196
701,809.6088,1462.9976,1884.3448,462.7993,2337.5107,6689.698,809.546,21719.662399999997,1382.737,2891.9062,1209.1,1779.414
702,823.9915,1451.8971,1878.4597,452.2344,2355.939,6644.838,785.875,21648.4012,1378.2312,2879.4414,1233.3491,1764.1448
703,814.3123,1447.0896,1884.3655,449.3601,2366.4846,6655.169,797.2736,21666.3134,1376.0848,2876.129,1224.034,1776.0109
704,807.2913,1419.6404,1904.0103,458.9751,2351.8367,6629.818,816.0613,21622.903100000003,1369.0205,2885.8745,1212.6461,1767.7289
705,799.4794,1437.9292,1893.3843,463.1277,2310.7522,6590.882,793.1368,21536.8915,1380.1929,2887.8218,1221.454,1758.7312
706,822.6174,1444.8784,1856.3862,463.7399,2296.4326,6599.0913,801.2192,21496.3116,1380.4341,2867.0303,1206.657,1757.8252
707,813.5879,1442.7913,1879.1997,454.5841,2322.8545,6598.0444,804.4206,21495.2733,1382.9661,2855.5322,1200.5514,1740.7411
708,815.8959,1447.375,1844.3251,455.6267,2330.9663,6538.9927,794.66,21418.9622,1372.4506,2859.3638,1209.3604,1749.9457
709,812.1055,1435.5192,1868.8071,452.4567,2346.1199,6544.593,787.3397,21410.171000000002,1370.2083,2834.2017,1216.5181,1742.3018
710,807.3041,1450.8223,1865.5481,437.3195,2315.6643,6565.247,803.7008,21392.8503,1365.5873,2843.1294,1193.8477,1744.6798
711,795.5054,1426.8038,1887.196,458.5125,2332.5808,6511.672,810.3298,21335.544599999997,1357.0376,2827.7725,1188.6257,1739.5085
712,796.2349,1437.6238,1851.7982,453.504,2330.8015,6539.592,796.4928,21300.851100000003,1351.9543,2819.892,1191.8145,1731.1431
713,791.468,1413.5682,1864.8982,451.7133,2327.6047,6499.1426,806.0856,21228.664099999998,1351.0767,2808.2573,1192.4906,1722.3589
714,791.6102,1416.4247,1869.7856,462.3412,2328.4573,6500.02,782.7365,21213.578100000002,1348.148,2796.1943,1198.1368,1719.7235
715,786.9529,1428.7874,1836.235,432.5286,2244.4714,6497.378,800.2121,21066.6824,1332.6023,2793.5227,1201.1194,1712.8726
716,791.2343,1402.8652,1833.4146,431.4296,2287.4167,6453.466,791.7576,20993.309800000003,1330.5583,2793.9407,1180.3279,1696.8989
717,778.5714,1415.9468,1823.3076,450.0896,2237.9001,6449.1475,811.7374,20956.0818,1324.9214,2792.0903,1174.5631,1697.8066
718,790.4519,1411.5454,1836.2827,431.7256,2271.8638,6450.077,790.948,20947.449099999998,1320.5322,2761.0303,1190.4353,1692.5569
719,774.8118,1374.6707,1805.4095,432.9375,2252.6494,6407.2573,799.0388,20768.6149,1307.8706,2748.492,1184.8623,1680.615
720,773.3655,1402.9313,1797.2462,427.4613,2243.4814,6381.78,798.1393,20707.5934,1299.6724,2742.7747,1171.0912,1669.6501
721,777.6405,1379.7529,1810.0814,434.6154,2256.171,6328.839,769.8842,20626.373600000003,1295.3301,2713.666,1180.7527,1679.6404
722,769.2669,1385.644,1786.0435,424.8877,2243.0168,6330.1675,781.2227,20557.058399999994,1291.8806,2714.12,1167.8395,1662.9692
723,759.4294,1340.0442,1782.9084,430.5346,2198.5261,6324.3438,784.1254,20445.1568,1288.148,2705.1272,1175.2263,1656.7434
724,749.7727,1387.0411,1792.105,422.4914,2133.2842,6289.1665,793.0801,20345.4331,1287.5779,2687.8135,1151.6819,1651.4188
725,761.6536,1378.4595,1753.8433,420.5531,2190.9614,6259.472,782.4741,20315.9194,1278.8335,2681.9612,1161.2659,1646.4418
726,752.0357,1338.2915,1781.6758,437.8247,2177.691,6255.0547,788.9274,20270.0093,1271.3865,2657.3726,1170.366,1639.3834
727,746.1726,1356.8303,1777.4714,425.8709,2179.8257,6213.494,801.5691,20186.5517,1267.1317,2653.7246,1145.5645,1618.8969
728,756.6043,1354.6847,1767.008,415.1484,2176.776,6186.3447,801.2626,20111.114500000003,1262.6176,2636.876,1127.1118,1626.6804
729,756.6043,1354.6847,1767.008,415.1484,2176.776,6186.3447,801.2626,20111.114500000003,1262.6176,2636.876,1127.1118,1626.6804
730,737.4847,1311.5648,1764.8003,425.2418,2172.6243,6145.515,763.4236,19929.953899999997,1250.052,2597.5947,1149.9155,1611.7372
731,735.9675,1311.9828,1736.6587,410.098,2140.3008,6096.962,786.5961,19727.8117,1230.3534,2567.2578,1111.4498,1600.1848
732,730.6676,1321.0441,1729.4264,407.3354,2083.1829,6077.591,809.6976,19640.7308,1226.9067,2550.3784,1113.3779,1591.1228
733,725.0183,1328.0859,1730.5566,398.7089,2105.8005,6049.052,791.874,19577.5028,1219.6436,2537.3105,1115.407,1576.0455
734,727.215,1304.4181,1721.5668,390.2978,2123.1306,6005.6006,788.0468,19488.424199999998,1203.2544,2530.7378,1127.9908,1566.1655
735,724.9578,1307.6458,1701.7847,386.5216,2105.873,5974.8774,792.9443,19356.1436,1201.37,2510.9238,1096.3368,1552.9084
736,704.7225,1316.9661,1702.3761,394.2492,2107.4646,5981.638,774.3679,19356.012800000004,1197.1519,2491.9915,1118.6265,1566.4585
737,709.7459,1264.3158,1686.583,404.3539,2083.6458,5906.63,780.3486,19165.565700000003,1193.1409,2489.938,1101.8474,1545.0164
738,695.0958,1269.4471,1689.3344,398.867,2064.2205,5910.6436,786.7834,19118.286,1193.6875,2473.6638,1097.6265,1538.9164
739,699.4557,1269.1688,1687.9474,390.2629,2089.2358,5884.627,776.3217,19072.6243,1184.1897,2457.8416,1092.4348,1541.1389
740,690.4794,1280.7955,1687.879,391.3472,2076.6108,5858.2275,780.6287,19005.4994,1180.96,2443.1492,1083.3594,1532.0627
741,690.8624,1264.3842,1664.2102,388.1862,2024.9031,5841.1973,788.6334,18889.168,1176.0011,2441.1885,1081.1267,1528.4749
742,691.8962,1257.6777,1647.1663,384.0428,2053.6216,5787.8755,770.4683,18795.596,1176.1428,2418.0664,1076.5869,1532.0515
743,672.9108,1243.7601,1645.9894,386.498,2029.1094,5759.078,763.6559,18645.0479,1165.3005,2403.8892,1072.3542,1502.5024
744,670.7169,1237.2887,1652.8876,389.2533,2050.0322,5723.1597,751.5031,18582.048300000002,1158.7478,2381.9014,1071.1659,1495.3917
745,671.8154,1238.1239,1636.9209,386.4259,2053.1892,5686.302,762.5502,18512.7034,1149.0714,2376.649,1056.6111,1495.0444
746,678.33,1240.3158,1651.3761,377.6455,2038.9983,5664.0415,764.9621,18442.789400000005,1144.4695,2355.204,1042.2977,1485.1489
747,678.9304,1227.9594,1637.3651,375.8535,2047.3181,5630.411,772.913,18400.275599999997,1139.1067,2358.0742,1041.0759,1491.2683
748,663.6282,1212.3495,1639.9808,378.465,2017.2251,5617.596,775.6034,18300.301499999998,1133.7737,2336.0798,1033.6603,1491.9397
749,667.1221,1212.4344,1630.652,369.6659,1979.6414,5567.884,768.1787,18174.0933,1128.0432,2325.5796,1035.1361,1489.7559
750,663.1469,1201.8257,1603.6088,361.7866,2008.7947,5479.84,761.7086,17980.3756,1105.8809,2279.3481,1023.0901,1491.3452
751,648.2891,1198.0436,1608.98,367.2642,1998.0161,5443.004,764.8395,17899.7693,1101.8337,2273.5142,1029.1097,1466.8752
752,639.8778,1195.018,1600.2944,364.8276,2001.79,5409.521,746.4636,17840.9951,1100.0433,2273.157,1052.5328,1457.4696
753,638.5471,1200.5076,1604.2314,344.8098,1989.1982,5387.3145,771.925,17784.588799999998,1097.5613,2254.7769,1037.033,1458.684
754,639.9753,1191.8333,1583.1279,359.4901,1955.4375,5342.7764,773.8083,17667.8003,1095.0573,2233.4883,1032.8494,1459.9565
755,655.7313,1169.8252,1580.8884,350.0844,1971.9724,5358.7715,780.5684,17674.3263,1094.2471,2235.7036,1016.2731,1460.2609
756,631.676,1183.9663,1565.6721,363.8623,1948.7019,5331.4717,770.8695,17602.423600000002,1089.572,2227.972,1034.0947,1454.5651
757,640.854,1193.1681,1566.3785,341.8286,1958.3511,5318.9995,778.5204,17573.5434,1086.3112,2226.628,1014.256,1448.248
758,639.455,1196.2571,1593.839,335.5233,1936.3184,5305.427,751.777,17561.4582,1086.2327,2219.2085,1041.6664,1455.7538
759,626.2908,1176.6255,1595.802,340.5881,1923.9629,5302.299,769.4564,17511.9893,1088.0427,2217.572,1028.8827,1442.4672
760,632.6915,1163.8971,1594.2285,342.098,1961.4329,5300.756,764.7278,17534.2127,1087.7213,2212.6526,1036.0083,1437.9987
761,630.0825,1180.4343,1582.7439,350.0979,1971.5994,5269.875,760.7962,17507.8018,1092.0454,2202.1812,1040.375,1427.571
762,621.6508,1197.1927,1590.1512,342.2202,1988.531,5223.8135,768.2534,17465.480199999998,1085.8915,2202.3647,1025.0742,1420.337
763,627.0236,1152.1635,1572.4081,352.4746,1974.7102,5208.79,771.4019,17409.4338,1079.9894,2217.9543,1016.8475,1435.6707
764,618.6258,1162.6349,1567.4369,346.7125,1979.8191,5177.8726,758.2105,17358.1259,1085.3516,2187.1248,1036.3507,1437.9865
