,size,usmv,vlue,mtum
111,0.0,0.46754462006592945,-0.46462175575356923,0.7073636851506748
112,0.0,-0.17608281235759193,0.1791406238478288,-0.2885439582795968
113,0.0,-0.7592251280010842,-0.7410152247189217,-0.41881972687107805
114,0.0,-0.7800920904221798,-1.1462864948228457,-1.6997171230936914
115,-2.330575545773428,0.1560671091738186,0.40472175931860477,0.07087925721549482
116,0.0,0.2652581992039771,0.26972353501442115,-0.1956389531896363
117,0.0,0.35876678204438406,0.40444894383462326,0.59955481663021
118,0.0,0.13879261364824202,0.13477997189959012,0.0
119,0.0,0.31494099014661714,0.2695054591166368,0.6891147414984644
120,0.0,0.0919690018346131,0.0,0.46504336464980867
121,0.0,-0.38975718620992694,0.13472549700477288,-0.27177990524762663
122,0.0,-0.1637433287999812,0.013471551451260666,-0.2945116084349664
123,0.0,-0.22616582730794477,0.12123579703793297,-0.5673208478960134
124,0.0,-0.07800007803915321,-0.6063260198549969,-0.27634018077016265
125,0.0,-0.23403674483724046,0.06738771524439358,-0.28988496589565926
126,0.0,-0.07802442168358681,-0.33159135847782295,-0.3920808233015549
127,0.0,-0.1669927190377507,0.19681138657823283,0.17939782650611136
128,0.0,0.1654321685062854,0.0,-0.4964363067809785
129,0.0,-0.3886529011758455,-0.26961445296791453,-0.7806124655695967
130,-0.9790949071835087,-0.2342011798823762,-0.2696871645255783,-0.7812222974648009
131,0.0,0.3122560524975171,0.0,0.2131211601854588
132,0.0,0.0,0.0,0.071030294450658
133,0.0,0.31215857909216993,0.13485267365886955,0.21306061655135267
134,0.0,0.14824119649947676,0.40444894383462326,-0.14203536704560094
135,0.0,-0.07021677481588995,0.0,0.21304548601719375
136,0.0,-0.07958497221505212,0.0,0.0
137,-0.10694615271411578,-0.1404595213569948,-0.13479813998973356,0.0
138,0.0,0.2980628279196651,0.0,-0.639272671556057
139,0.0,0.03276588541112346,-0.13481631297818097,0.8806693655936115
140,0.0,0.20125260311765203,0.6658157769345863,0.042593368219101535
141,0.0,0.46787274715054394,0.0,1.1351544319335716
142,0.0,0.311793595167309,0.9319363941120429,0.2984734981588133
143,0.0,-0.13094146935088702,0.018845244201592948,0.0
144,2.030023668455172,-0.336785386697791,-0.40390441478077577,-0.12122196003794272
145,-0.21349274205739732,0.0,0.0,-0.35453449991962316
146,0.0,0.23389077407554026,0.0,0.4608703440602824
147,-0.1067634656433114,-0.07795751319417121,-0.11985636104849817,-0.6381847406808916
148,0.0,0.06392560932155789,-0.05656641841866872,0.39005017958082533
149,0.0,-0.37581645005690945,0.0,-0.7447733218910457
150,-0.5339883717425664,0.07798183027318828,-0.6318757961327748,-0.2625761574641672
151,0.3204272390568974,0.7794840210717524,0.0,1.085341261896744
152,0.0,-0.2072834421458225,0.6736275094745281,0.0
153,0.10678626738691577,-0.2603340552695954,-0.22763533456604534,-0.57444569344689
154,0.0,0.6234414167023417,0.4969593329624544,1.0174653938044287
155,0.0,0.31157501420420175,0.5384304881728141,0.8302218203244394
156,0.0,-0.15577537222810633,-0.8077544865692232,-0.3236478612080873
157,0.42703107299946197,-0.3100652018730443,-0.2693965533531184,0.0
158,0.0,0.3100652018730443,0.0,-0.1062529884654495
159,0.266801847851994,-0.24617455770137298,0.5387205517495275,0.0
160,0.0,0.24617455770137298,0.1346348032997824,0.8815579717298405
161,0.0,-0.31162356126301916,-0.2692877355707779,-0.35040589040491454
162,0.0,0.0,-0.13467106612541357,0.21238186338745635
163,0.0,0.15582391928692374,0.40395880169619147,0.28310567108214
164,0.6933518504919078,-0.07479245098362952,0.08884904149830675,-0.07076890417323511
165,0.0,-0.1589525343028697,0.04576763771169112,-0.07077391276499867
166,0.0,0.23374498528649923,0.0,0.0
167,0.0,-0.15582391928692374,0.0,0.2830656023427025
168,0.0,0.31162356126301916,0.4710157204463883,0.5658909396260015
169,0.0,0.2601312976757697,0.0672698530408411,0.35281237429352075
170,0.0,0.49826619967774377,0.2690341689621789,0.21275851388136147
171,0.0,-0.13544155133971003,0.0,0.7065140890194499
172,0.7461493710776423,-0.38930198646358605,0.13448994707854212,-0.8478768260369307
173,0.0,-0.07787858732211106,-0.13448994707854212,-0.353494294747847
174,0.0,0.2382893638435135,0.0,-0.060813615480270755
175,0.0,0.07318860160943075,0.537851297085723,0.48499177666538884
176,0.21308331638270062,0.31138097713778734,-0.13443570632620805,-0.282765447947142
177,0.0,-0.48112443911296765,-0.5379236278182375,-0.42429814652500397
178,-0.42621204694270887,-0.14173450347776395,0.5379236278182375,-0.07073386386657887
179,-0.6396588704244976,-0.4673989334911255,-0.9186794529032483,-0.49527718845965296
180,0.0,-0.9354537632582094,-0.44955919728817406,-0.5741208975944545
181,0.0,0.3119151616060023,0.09019724258330086,-0.4880140933893884
182,0.0,0.9351621629152262,0.8746258168486065,1.345180563210313
183,0.0,0.07789071935970782,0.2689618090441215,0.5658509133867895
184,0.0,0.14330307378429552,0.0,-0.49510203649560935
185,0.0,-0.065418420915897,0.0,0.0
186,0.0,0.07787858732211106,0.2688894880416015,0.7072136079768754
187,0.0,-0.2336539595502174,-0.31729727525053875,-0.4949970047682939
188,0.0,0.15577537222810633,0.0,0.42429814652500397
189,0.0,0.29746354149562393,0.31729727525053875,0.0
190,0.0,0.014014423957320332,0.26881720591998004,0.4241181939592664
191,0.0,-0.15572685541087594,-0.4032529122461881,0.21199166245544632
192,0.0,0.3114294637436288,0.2688533421224548,0.28258566065808566
193,0.0,0.2335084657429931,0.0,-0.24725808571623986
194,0.533077468778842,-0.8564644117567966,-0.4033071238378483,-0.848206447743749
195,0.10658140164565566,0.05763971596106643,-0.13447186196557936,-0.7427712782908102
196,0.0,0.0981356562670399,0.0,0.14152278540446872
197,0.0,0.15575111004206832,0.13447186196557936,0.5658909396260015
198,0.0,-0.46732612424627007,-0.6725402096252608,0.0
199,0.0,0.4517521048246209,0.0,-0.21217157687747346
200,0.10657004326208863,0.32700348316527794,1.0758473334631091,0.5656908650353287
201,0.0,0.0,0.0,0.5653710397952594
202,0.48262009307453724,-0.3114294637436288,0.0,-0.42399831035844215
203,0.0,0.15572685541087594,-0.13441763579624677,0.0
204,0.0,0.38921107407574596,0.8062349267676794,0.6712476625887476
205,0.0,0.2536840619864478,0.0,0.24718823509850552
206,0.0,-0.2536840619864478,0.0,0.07061398866081703
207,0.0,0.46685341650931633,0.4028738387935604,0.6353016131503963
208,0.0,-0.3112113928489535,-0.009398540406380107,-0.0705691401439168
209,0.0,0.07781192860800701,0.009398540406380107,-0.5647324730064796
210,0.0,0.7777864590599037,0.40271159682436775,0.5647324730064796
211,0.0,0.3109452761362874,0.5366966451116895,0.5644137302365237
212,0.0,0.07772121404503451,0.5364087563242137,0.740309906372083
213,0.0,0.5423259076442477,0.5361211762240359,0.5988973422388355
214,0.0,-0.15381042041529014,0.0,0.07043493575764614
215,3.0278350836772105,0.15536394034221246,0.0,0.1408549900210332
216,0.0,0.46594704578328816,0.1339853957924575,0.2119493681318474
217,-0.22515011873025514,-0.8544021646796907,-0.2679887460761421,-1.1983511954518633
218,-0.09347343024579402,-0.23314552271980205,-0.26806058329675864,-0.2820078980905194
219,0.0,0.15543638797144155,0.1340392737079199,0.42298202957091746
220,0.0,-0.31089694016905867,-0.13537975718058703,-0.21146865056120845
221,0.0,0.29690865458142923,0.5373898128455679,0.17622698080721477
222,0.0,0.16940051684333213,0.010718056173253387,0.6693794398149322
223,0.0,0.15538808204684784,0.0,0.14086491078391106
224,0.0,-0.23309117855419004,0.3911304523489534,-0.14086491078391106
225,0.0,-0.0777091347483605,-0.26788106241149023,0.0
226,0.0,0.0,-0.26795284190317403,0.28170998143917103
227,0.0,0.1554122312557027,0.0,0.1408252361150275
228,0.0,-0.1554122312557027,1.0712373814989462,0.14080540716054912
229,0.0,-0.7998229944510271,0.0,-0.3964282082069559
230,0.0,-0.8315621022649822,0.0,0.0
231,0.0,0.07774538390670216,0.0,-2.1150600101309536
232,5.152123646183782,-0.23325428710485596,0.0,0.7760415218918126
233,0.0,0.0,0.0,-0.3526714901651573
234,0.0,0.5441753933794757,6.003090949959322,0.9166872975594487
235,0.0,-0.23162704108248278,0.0,0.22833592542070846
236,0.0,-0.09639753105439297,0.0,0.0
237,0.0,-0.060641918044446186,0.0,-0.29882050694762796
238,0.0,0.46638166410772897,0.0,-0.35249744804399796
239,0.0,-0.46638166410772897,0.0,0.0
240,0.0,-0.1555089031981538,0.0,-0.7759320390716695
241,0.0,0.3109936271368241,1.7292499353018798,-0.141143260643517
242,0.0,-0.1554847239386703,0.0,-0.9179170988726781
243,0.0,-0.6221807635773402,0.0,0.0
244,0.0,0.31113877040045423,0.9291830495303799,0.0
245,0.0,0.0,-0.13268758727136287,-0.09890288451241958
246,0.0,0.9328358885403176,0.13268758727136287,-0.3250355094577273
247,0.0,-0.07304074044789388,0.3979571585315256,0.4239383939701469
248,0.0,-0.08237149080780881,0.0,-0.7066638694190885
249,0.0,0.04662620549034102,0.13261720064505766,-0.07069386026703484
250,0.0,-0.0450719636138075,0.5965598559587448,-0.28282542789082044
251,0.0,-0.15699062984797507,-0.7291770566038025,-0.14144271593607982
252,0.0,0.07772121404503451,-0.13263479030012348,0.35356928558361034
253,0.0,0.07771517392640703,0.26657807413954515,0.0
254,0.0,0.0,0.19756674737525515,-1.9220949102551899
255,0.0,-0.15543638797144155,0.0,-0.3429117205966392
256,-1.2575228460365295,-0.35759540793200983,0.0,0.7791748224912354
257,0.0,-0.41994914566423347,0.0,0.21239689980401266
258,-1.3861629320599533,-0.15558148611738432,0.0,-1.1333051220079327
259,0.0,-0.15560569548256353,-1.4209626857493163,0.08575110711017686
260,0.0,0.31118718159994785,0.0,-0.36927818584597816
261,0.0,-0.4668170939829963,0.0,0.0070891567807152
262,-0.42363906585674016,0.0,0.7578326879738029,-0.858153037937015
263,0.0,0.14784899197817225,0.8619832778524739,-0.42580371092615366
264,0.0,0.007780920404876213,0.13254688865593778,0.9024887162922823
265,0.0,0.15716163016765705,0.1325293223066737,0.37437887579017115
266,0.0,0.13846849202714395,0.39748261536853846,0.032609705076680484
267,0.0,0.015557059405146845,0.9268454817759064,0.0
268,0.0,0.15555728428306992,-0.2647253489982404,1.0726916020269428
269,0.0,-0.15555728428306992,0.0,-0.7509050174672183
270,1.861613579297483,0.21310734702062462,0.6603590925866598,0.0
271,0.0,0.34212118577059414,0.13360680858998109,0.0708641888120809
272,0.0,-0.026432464665937516,0.2645152772995374,0.0
273,0.0,-0.21770569386347915,-0.1322488926085441,-0.6166867108072793
274,0.0,0.046655210228507826,0.2644802977593841,0.1914262323587934
275,0.0,0.10885369296964598,0.0,0.2835270787358013
276,0.0,0.36224195515455193,0.9251305754656158,0.0
277,0.0,0.043522391499628554,0.0,-0.4253207691533589
278,0.0,-0.09481907051789307,0.0,-0.7802248861956684
279,0.0,0.0,0.0,-0.14192449640582083
280,0.0,0.6200471216892822,-0.12550325168980692,-0.0007096730927358408
281,0.0,-0.05592832475898035,0.0,0.0
282,0.0,-0.09788209565630979,0.12550325168980692,-0.21221484597067075
283,0.0,0.0,0.1320916718121623,0.9932601029438715
284,1.8919262880210397,0.12740021240276178,0.0,-0.49721620246856446
285,0.0,0.027963727939450678,0.3961703584334231,-0.21215461538837133
286,0.0,-0.0015535199269223199,0.7918701746767454,0.26110698155346057
287,0.2638035206681266,-0.07612543299995167,-0.2638870578710595,-0.06172294275597068
288,0.0,-0.388485300717889,-0.1319696471728804,0.0
289,0.0,0.23310929046083118,0.2639218806557153,-0.9802735826145437
290,0.0,0.07769102284171936,0.0,-0.07102020527849362
291,0.0,-0.07769102284171936,0.0,0.42604559332293235
292,0.0,-0.07769705920512848,0.2638522442746094,0.0
293,0.0,-0.37458452253780194,0.0,-0.0709949948829447
294,0.0,-0.24720937282562971,0.3956478785545059,-0.36925524478004235
295,0.0,-0.27993343987731123,-0.26374785857807836,0.0
296,0.0,-0.18666583758264466,0.0,-0.5541386482992294
297,0.0,-0.31118718159994785,0.0,0.0
298,0.0,-0.4358248053293323,-1.1877269624571696,0.0
299,0.0,0.28019489294628386,0.13203934791761185,-1.0665150856281613
300,0.0,0.0,0.2640264041735563,-0.9964413635854541
301,0.0,0.024902413668037582,0.0,-0.3917309214811482
302,-0.8444163474097266,-0.024902413668037582,0.0,0.10685092525175577
303,0.0,-0.15565413682328,-0.1320044883437177,0.0
304,0.0,0.0,0.1320044883437177,-1.6396367957778324
305,0.0,-0.8144660831126416,-0.5281225367008702,-0.642329537126507
306,0.0,-0.11996787368229178,-0.5284015974984513,0.0
307,0.0,-0.46754462006592945,-0.660894875685436,0.0
308,-2.041152484848041,0.0,-0.13223140515083998,-1.5003753752340643
309,0.03280129978033841,-0.07794536034122501,-0.1322488926085441,-0.21523837733283813
310,0.0,0.31174499512065523,0.5288906641869318,0.644146811958457
311,0.0,0.38954462726259464,0.469156287204342,0.3508532522609187
312,0.0,0.0,0.05945479950675292,0.026434056496604796
313,0.0,-0.07789678679692713,0.0,0.0
314,0.0,-0.5236238630308421,0.0,-0.7111051695405379
315,0.0,-0.6455566746934593,0.0,-1.382920758271844
316,0.0,-0.3120124830306992,-1.9837340367656608,0.07158964816778024
317,-1.4824229737229189,0.11389583847876139,0.0,-1.074383228369058
318,0.0,0.5100318061579401,0.0,1.0027935802012777
319,0.0,-0.0015593338220654118,0.7238576235426564,0.6434069441523249
320,0.0,-0.012474758106506556,0.07010827763398453,-0.1388091891048049
321,0.0,-0.29788106967743033,0.0,-0.14670075398282023
322,0.0,0.0,0.0,0.21467673344499616
323,0.0,0.29788106967743033,0.0,0.3934543554287018
324,0.0,0.24790663246054834,-0.12302344008929822,0.035045697089231
325,0.0,0.12626843282514955,0.12302344008929822,0.5727157931163518
326,0.0,-0.20421986912033674,0.13226638469099328,0.0
327,0.0,0.23383608197313777,0.0,0.4816566795771138
328,0.0,0.0,0.1322488926085441,-0.01571806927813668
329,0.0,0.17144504838562113,0.13223140515083998,0.4628650859510586
330,0.0,0.062336367056659014,0.13221392231876905,-0.07141581863479018
331,0.0,-0.038959774038005435,-0.05288347128296067,0.0
332,0.0,0.1168747688184979,0.4494203874569891,0.42841842854546286
333,0.0,0.389483938710633,0.13214403719263856,0.0
334,2.4342500245913,-0.5172677162672557,-0.2643055387396842,-0.15777943681172246
335,0.0,0.47988383992869643,0.7491245700501636,0.5860144016027746
336,0.0,-0.2757492568736808,0.1756393507976739,-0.21409455924725762
337,0.0,-0.12777402091046497,0.0,0.0
338,0.0,0.03895722419322567,0.0,-0.8568368964061435
339,0.0,0.09037491572527756,0.0,0.7140817212887285
340,0.0,0.15579964197609542,-0.6604583821081533,-0.2141709806506853
341,0.0,0.11683380404647892,0.0,0.16777116053035002
342,0.0,-0.05140519209145822,0.0,0.0
343,0.0,0.1682253475951967,-0.19822260463353558,0.0
344,0.0,0.2071275235495662,0.19822260463353558,0.0
345,0.0,-0.12925500082960895,0.5284015974984513,0.0
346,0.0,-0.15575111004206832,-0.2641658977182715,1.4730353427783172
347,0.0,0.15575111004206832,-0.39637973697281836,0.5380261696013022
348,0.0,0.23358118999006194,0.5284714087849807,0.08904925676489484
349,0.0,-0.006228123715423806,-0.3963273715923421,-0.05699061081276824
350,0.0,0.24131142757788382,0.5284015974984513,0.0
351,0.0,-0.15723503010889317,0.2640961325273139,0.1780848757224618
352,0.0,-0.15570260833275285,0.2640264041735563,0.4628723089172837
353,0.0,0.0,0.0,0.0
354,0.0,0.0,-0.30231602023267357,0.2847380429269464
355,0.0,0.31138097713778734,0.0,0.0
356,0.0,-0.38924137348672616,0.03828961605911729,-0.3559352235482649
357,0.0,0.23356300468169167,0.5279831168056859,-0.6410028352386021
358,2.8490032724013403,-0.017126100254394316,-0.1319696471728804,0.4273808740888896
359,0.0010540745511988803,-0.07317845971943626,0.0,-0.14243999739260715
360,-0.3162722075806812,0.012456286220263735,-0.1319870654592492,-0.7837828610295361
361,-0.10544630156861245,-0.23358118999006194,0.0,-0.2851643278747318
362,-0.21092596576810507,-0.31152648227017465,0.0,-0.9987160196658351
363,0.0,0.2336539595502174,0.2639567126321296,-0.07137504017862284
364,0.5272315195679056,0.24761360568614776,0.0,0.42817384511995016
365,0.0,-0.05294366795016714,0.5277044977338718,-0.1427042456940697
366,-0.3163055537998005,-0.19466993773598062,0.0,0.5706948364343489
367,0.3163055537998005,0.15573898178189438,-0.13190001997642753,0.21392662398422857
368,0.0,0.23356300468169167,0.0,0.7127584050854452
369,0.0,0.3113325056283145,0.3956478785545059,1.226892232613075
370,0.31620553623135095,-0.3113325056283145,0.0,-0.22988317694494498
371,0.10537963021484131,0.0,0.0,0.07117691024127737
372,-0.21077036646666159,-0.07784827375356684,0.13184784777475755,-0.1423588869942094
373,0.05269675652641581,0.07784827375356684,0.13183046621101369,0.07118197675293203
374,0.15807360994024577,0.1556783688050345,0.395387155069038,-0.07118197675293203
375,0.42140750728947296,0.07783009693795861,0.26350461285584714,0.1423588869942094
376,-0.2106815556084385,0.0,0.0,-0.1423588869942094
377,0.0,0.07782403988532138,0.0,0.1423588869942094
378,-0.1053574251619338,-0.15565413682328,-0.1317436270928951,-0.1423588869942094
379,0.0,0.0,-0.52714814083199,-0.14237915593273698
380,-0.10536852651910067,-0.23352664255860134,-0.13183046621101369,-0.4272591391636382
381,0.0,0.1556904876256482,0.13183046621101369,0.3560619585423197
382,-0.05268842699912568,-0.07784221387208135,0.13181308923115864,-0.49852224797763967
383,0.21073705362173456,0.1556783688050345,0.0,0.3561126778137691
384,-0.10536297554786245,-0.0015566637268094041,-0.0013180448910077303,0.07263141482827251
385,0.05268287544435424,-0.23196997883179193,0.0,0.42571337888386296
386,-0.10536852651910067,-0.3114537127100192,-0.1304950443401509,-0.3559352235482649
387,0.21072595168103447,0.0,0.395387155069038,-0.7122507423611424
388,-0.21072595168103447,-0.21963318231676965,0.0,-0.35631569947636166
389,0.0,0.21963318231676965,0.0,0.21380465462872422
390,0.0,-0.21495963358919568,0.0,-0.7128600244845629
391,0.10536852651910067,-0.09659111275794885,0.06720027198880985,0.35578067316954787
392,0.1053574251619338,0.23367215902503347,0.328030613862218,0.4283374124138817
393,-0.21072595168103447,-0.23367215902503347,-0.1317262729951807,0.07125298374877076
394,0.0,-0.07790285517916828,0.0,-0.07125298374877076
395,0.0,-0.07790892450643128,-0.1976219498542875,-0.07125806109886668
396,-0.15807360994024577,-0.23376319894552466,-0.19766101200957564,-0.07126313917105165
397,0.0,0.30388150413607207,0.5270092348590438,0.3562649223614045
398,0.47414588776550914,-0.0701183051905474,0.23706357365860242,-0.3562649223614045
399,-0.2107037513061627,-0.23376319894552466,-0.10535465018879364,-0.42768551510885544
400,-0.26344213645934644,0.0,-0.1975698909912893,-0.677543040985995
401,-0.05269675652641581,0.15428984234588938,-0.19760893256659529,0.17834531266647247
402,0.0,0.15738228110606656,0.3293265302284354,0.641779891532579
403,0.21077036646666159,-0.23374498528649923,-0.19758290313554028,-0.1425821632130564
404,-0.21077036646666159,0.0,-0.1317436270928951,-0.14260249578512685
405,-0.31623886839238224,-0.23379963477943022,-0.13176098576295203,-0.35659523253439573
406,0.0,-0.3118179008732014,-0.131778349008016,-0.4280821983178029
407,-0.3163389070506284,0.07796359104261796,0.0,0.07135976026084734
408,0.05273010099049458,0.0,-0.19770008960851015,0.07135466840946236
409,-0.05273010099049458,0.0,0.0,-0.28544922765672
410,0.05273010099049458,0.0,0.19770008960851015,0.07136994614587167
411,0.2636088060601338,0.311793595167309,0.19634340128504846,0.0
412,0.4216296046442025,0.15586034944270466,0.2200169303341326,0.0
413,-0.10539073625182027,0.07792106599957549,0.24235782670967154,1.8538329729889114
414,-0.10540184463003754,-0.1558482041650322,-0.13170892346980878,0.2849002868279271
415,-0.10541295534949313,-0.1558724966139735,-0.2634699000880758,-0.21366760524355044
416,0.0,0.23379963477943022,0.0,0.2848799962293924
417,0.05270786666056182,0.0,-0.06456071377414219,0.24920344029766284
418,0.5269259264082393,0.5437623658792745,0.45973953733202677,0.6760964584549001
419,0.052677325058425595,-0.07632701925697205,0.13169157851411484,0.28453549772322617
420,-0.052677325058425595,0.0,0.0,0.07112122615993144
421,0.10535187536131474,0.1417455420673619,0.0,0.7827104573658872
422,0.0,0.09189022084310494,-0.13169157851411484,0.2835013932935837
423,-0.15803197546482295,-0.15575111004206832,-0.13170892346980878,0.0
424,-0.10536852651910067,0.07787858732211106,-0.23975476627402514,0.07104038648986233
425,0.0,-0.07787858732211106,-0.1554761195770027,0.1420656345620941
426,-0.05268842699912568,-0.07788465286839852,0.0,0.3550758124157838
427,0.0,0.15576324019050958,0.0,0.1419950304129003
428,-0.10538518294112009,-0.07787858732211106,0.0,-0.2840102262773314
429,-0.05269675652641581,-0.15577537222810633,-0.2385315429735968,0.0
430,0.0,0.15577537222810633,-0.09094689564292935,0.6389096160264174
431,0.0,0.0,-0.06590871645251184,0.14192449640582083
432,0.10539073625182027,0.0,0.13181308923115864,-0.14192449640582083
433,0.0,-0.07788465286839852,0.26357406583787935,0.0
434,0.21074815673394198,0.0,-0.131778349008016,0.0
435,0.15803197546482295,0.07788465286839852,0.14495522885482615,0.0
